Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Character/Youmu_Text_Battle_Cri_2,Text,,그럼 이건 어때?,Now!!!,今だ！！！,就是现在！！！,就是現在！！！
Character/Youmu_Text_Battle_Healed_0,Text,,역전해 보이겠습니다!,Time to turn the tide!,ちょっと逆にしてみよう！,就让我来逆转给你看！,就讓我來逆轉給你看！
Character/Youmu_Text_Battle_Healed_1,Text,,이대로는… 끝낼 수 없어요!,This won't... end here!,このままでは......終わらない！,这样下去的话……还没完！,這樣下去的話……還沒完！
Character/Youmu_Text_Battle_Idle_0,Text,,준비됐나요?,Are you ready?,準備はいいですか？,准备好了吗？,準備好了嗎？
Character/Youmu_Text_Battle_Kill_0,Text,,간단하네요~,Too easy~,これは本当に簡単ですよ～ ,这真是轻轻松松呢~,這真是輕輕鬆鬆呢~
Character/Youmu_Text_Battle_ND_0,Text,,"이건, 아프네요……",This agony...,これは本当に痛い......。,这下真是痛啊……,這下真是痛啊……
Character/Youmu_Text_Battle_ND_1,Text,,"으으, 방심했어……",I let my guard down...,う、う、うっかりしてました......。,呜呜呜，大意了……,嗚嗚嗚，大意了……
Character/Youmu_Text_Battle_ND_2,Text,,다음엔…기필…코……,Next time... I'll...,次は......必ず......。,下一次…的…话……,下一次…的…話……
Character/Youmu_Text_Battle_ND_3,Text,,뒤는 맡기겠습니다……,The rest is yours...,次は任せます... ,之后就拜托你们了……,之後就拜託你們了……
Character/Youmu_Text_Battle_Start_0,Text,,갑니다!,Let the battle commence!,勝負はこれからだ！,要上了哦！,要上了哦！
Character/Youmu_Text_Battle_Start_1,Text,,승부입니다!,Victory shall be ours!,勝ちに行きましょう！,决一胜负吧！,決一勝負吧！
Character/Youmu_Text_Battle_Start_2,Text,,제 차례입니다!,My turn!,私の番だ！,到我的回合了！,到我的回合了！
Character/Youmu_Text_Field_GetItem_0,Text,,검이 더 날카로워 지겠네요.,My blade stays honed.,刃はすでに研いである。,刀已经很锋利了呢,刀已經很鋒利了呢
Character/Youmu_Text_Field_Idle_0,Text,,잠깐 쉬었다 가죠.,Let's rest briefly.,少し休憩しましょう。,稍微休息一下吧。,稍微休息一下吧。
Character/Youmu_Text_Field_Idle_1,Text,,명계의 벚꽃도 아름답답니다. 꽃구경 하기 좋을거에요!,The Netherworld's cherry blossoms are splendid today.,冥界の桜は綺麗です。 今日は花見日和ですね。,冥界的樱花也很美呢，真是赏花的好天气啊。,冥界的櫻花也很美呢，真是賞花的好天氣啊。
Character/Youmu_Text_Field_Potion_P_0,Text,,다들 사쿠라모찌도 드셔보세요!,Let's enjoy sakura mochi!,桜のお菓子を食べましょう！,一起来吃点樱饼吧！,一起來吃點櫻餅吧！
Character/Youmu_Text_PharosLeader_0,Text,,내 검에 벨 수 없는 것 따위 없어!,Nothing exists that cannot be cut!,切れないものはあんまりない！,斩不掉的东西，是不存在的！,斬不掉的東西，是不存在的！
Character/Youmu_Text_PharosLeader_1,Text,,"윽, 좋지 않아……","Oh dear, this is troublesome...",おっと、これはまずい......。,呜呜，这下不妙了啊……,嗚嗚，這下不妙了啊……
Character/Youmu_Text_PharosLeader_2,Text,,방해되는 건 모두 베어버리겠어!,I'll cut down everything that's in my way!,私の邪魔をするものはとりあえず斬る！ ,妨碍我的东西，都斩掉！,妨礙我的東西，都斬掉！
Skill/S_Youmu_Ex_2,Text,,"<color=#4D5AAF>스펠카드 소모: 2</color>
",<color=#4D5AAF>Spell Card Cost: 2</color>,"<color=#4D5AAF>符の消費: ２</color>
","<color=#4D5AAF>符卡消耗：2</color>
","<color=#4D5AAF>符卡消耗：2</color>
"
,,,,,,,

