Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Kiseki/Common/Buff/SpeedUp_Desc,Text,,가속도: &a,Speed Gauge: &a,加速度: &a,加速值：&a,加速值：&a
Kiseki/Common/Buff/SpeedUp_Desc_Ext,Text,,"(사용 후 동일한 양의 AP를 회복하고, 최대 3 포인트까지)","(Restores Mana equal to the skill's cost upon use, up to 3)",（使用後、同じ量のAPを回復し、最大3ポイントまで）,"(使用后回复等量消耗AP,最多3点)",（使用后回復相同數量的AP，最多3點）
Kiseki/Rean/Character/Name,Text,,리엔,Rean,黎恩,黎恩,黎恩
Kiseki/Rean/Character/PassiveName,Text,,전술 지원 시스템,Tactical Support System,戦術支援システム ,战术支援系统,戰術支援系統
Kiseki/Rean/Character/Text_Battle_Idle,Text,,지금은 산만할 때가 아니에요!,This is no time to be distracted!,今、気を散らす時ではありません！,现在可不是分心的时候！,現在可不是分心的時候！
Kiseki/Rean/Character/Text_Battle_ND,Text,,아직 싸울 수 있어요! ,I can still fight!,まだ戦えます！ ,还可以战斗！,還可以戰鬥！
Kiseki/Rean/Character/Text_Battle_AllyND,Text,,모두 어떻게 지내요? ,How is everyone holding up?,みんな、どうしてる？,大家情况怎么样？,大家情況怎麼樣？
Kiseki/Rean/Character/Text_Battle_Start,Text,,다가오세요! ,Bring it on!,馬をこちらに来て！,放马过来吧！,放馬過來吧！
Kiseki/Rean/Character/Text_Battle_Kill,Text,,다음 것을 해결하러 가보자. ,Let’s move on to the next one.,次のものを解決しに行こう。,去解决下一个吧。,去解決下一個吧。
Kiseki/Rean/Character/Text_Battle_Cri,Text,,이렇게 끝이에요!,This is the end!,これで終わりだ！,这样就结束了！,這樣就結束了！
Kiseki/Rean/Character/Text_Battle_Healed,Text,,구해졌어요! ,We’re saved!,助かったね！,得救了呢！,得救了呢！
Kiseki/Rean/Character/Text_Field_Idle,Text,,모두 잠시 쉬어요.,"Let’s take a short break, everyone.",みんな、ちょっと休もう。,大家休息一会吧。,大家休息一會吧。
Kiseki/Rean/Character/Text_Field_GetItem,Text,,희귀 아이템을 얻었어요! ,We got a rare item!,レアアイテムを手に入れましたね！ ,获得稀有道具了呢！,獲得稀有道具了呢！
Kiseki/Rean/Character/PassiveDes,Text,,"AP를 소비하고 피해를 받을 때 CP가 증가합니다(연결 상태 지원도 얻을 수 있음). CP가 100 이상이면 S 기술을 사용할 수 있으며, 200 CP일 때 피해가 1.5배로 증가합니다.","Gains CP when spending Mana or taking damage (also applies to linked allies). At 100+ CP, S-Crafts become usable. At 200 CP, damage is increased by 1.5x.",APを消費し、ダメージを受けるとCPが増加します（接続状態サポートも得られます）。CPが100以上の場合、Sスキルを使用でき、200 CPのときにダメージが1.5倍に増加します。,"花费AP和受到伤害时增加CP(连接状态支援也可获得)，CP大于100时可使用S技能,200CP时使用伤害变为1.5倍。",消耗AP和承受伤害时增加CP（也可以从连接支持中获得），当CP大于100时，您可以使用S技能，而在200 CP时，伤害增加到1.5倍。
Kiseki/Rean/Character/SelectInfo,Text,,,"Rean Schwarzer, a tachi-wielding swordsman with a straightforward and sociable personality. Adopted son of Baron Schwarzer, a noble from the northern part of the Empire, Rean once struggled with his past and identity but eventually embraced his role as the eldest son of the Schwarzer family. Trained in the Eight Leaves One Blade style by Yun Ka-fai, the ""Sword Hermit"", Rean reached the beginner level by the age of 17. He harbors fear toward the ""special power"" hidden within him. Later, during a battle to save his sister in the old schoolhouse and a fight with Laura’s father, he displayed overwhelming strength. Cased on Yun Ka-fai’s request, Cassius Bright later awarded Rean the [Intermediate] rank. After a sparring match with Cassius, who simulated Rean’s inner demons through his swordsmanship, Rean emerged victorious and officially earned the Intermediate rank, as well as the title of [Sword Saint].",,黎恩·舒华泽，使用太刀作为武器，性格耿直且善于交际。帝国北方贵族舒华泽男爵的养子，曾经对自己的过去与养子的身份非常介意，为了寻找新的“道路”而决定进入士官学院就读。最后已经释然并且肯定了自己舒华泽家长子的身份。曾与“剑仙”云·卡法伊相遇并学习八叶一刀流，年仅17岁就达到了初传水准。对体内潜藏着的“特殊力量”怀有恐惧。之后在旧校舍救自己的妹妹时和与劳拉的父亲一战中，展现出截然不同的强势力量。 后卡西乌斯因云·卡法伊之托，代其授予黎恩【奥传】。后黎恩与执剑的卡西乌斯切磋，卡西乌斯以自身剑技模拟黎恩心魔，黎恩取得胜利后，正式获得奥传资格。并获得自称【剑圣】的资格。,
Kiseki/Rean/Skill/S_Rean_0_Name,Text,,전술 연결,Tactical Link,戦術リンク,战术链接,戰術連結
Kiseki/Rean/Skill/S_Rean_0_Desc,Text,,"다른 캐릭터에 대한 전술 연결을 설정하며, 동시에 양측의 공격력을 약간 증가시킵니다.","Establish a Tactical Link with an ally, slightly increasing both parties' attack.",他のキャラクターに対して戦術リンクを確立し、同時に両者の攻撃力をわずかに増加させます。,对一名其他角色建立战术链接，同时增加双方少量攻击力。,對一名其他角色建立戰術連結，同時增加雙方少量攻擊力。
Kiseki/Rean/Skill/S_Rean_1_Name,Text,,열·붉은 하늘 베기,Scarlet Sky Slash,烈·緋空斬,烈·绯空斩,烈·緋空斬
Kiseki/Rean/Skill/S_Rean_1_Desc,Text,,"불타오르는 붉은 하늘 베기, 옆에 있는 적에게도 불을 붙인 호도적인 곡선 공격을 발동합니다. (양쪽 적을 동시에 공격합니다)(파괴 10)",A blazing arc of flame that strikes adjacent enemies. (Break Gauge 10),燃える赤い空の斬撃、両側の敵にも炎を纏わせた弧状の攻撃を繰り出します。(両側の敵を同時に攻撃します)(破壊 10),炽烈的绯空斩，使出附带业火的弧状斩击。(同时攻击两边的敌人)(打破10),熾烈的緋空斬，使出附帶業火的弧狀斬擊。(同時攻擊兩邊的敵人)(打破 10)
Kiseki/Rean/Skill/S_Rean_1_Name2,Text,,극·붉은 하늘 베기,Ultimate Scarlet Sky Slash,極·緋空斬,极·绯空斩,極·緋空斬
Kiseki/Rean/Skill/S_Rean_1_Desc2,Text,,"붉은 연꽃 불꽃을 두른 베기를 휘둘러, 엄청난 극의 붉은 하늘 베기를 사용합니다. (양쪽 적을 동시에 공격합니다)(파괴 20)",A searing crimson slash engulfed in scarlet flames. Strikes adjacent enemies. (Break Gauge 20),紅蓮の烈火をまとった斬撃を放ち、凄絶極まる赤い空斬りを発動します。(両側の敵を同時に攻撃します)(破壊 20),发出缠绕红莲烈火的斩击，猛烈至极的绯空斩。(同时攻击两边的敌人)(打破20),發出纏繞紅蓮烈火的斬擊，兇猛至極的緋空斬。(同時攻擊兩邊的敵人)(打破 20)
Kiseki/Rean/Buff/B_Rean_1_Name,Text,,화상,Burn,火傷,炎伤,炎傷
Kiseki/Rean/Skill/S_Rean_2_Name,Text,,열·무월일도,Moonless Slash,烈·無月一刀,烈·无月一刀,烈·無月一刀
Kiseki/Rean/Skill/S_Rean_2_Desc,Text,,"한 순간에 최고로 날카로운 칼날로 적을 가르며, 양쪽 적을 동시에 공격합니다. (파괴 20)",A razor-sharp slash that cleaves enemies in an instant. Strikes adjacent enemies. (Break Gauge 20),瞬時に極めて鋭利な刃で敵を切り裂き、両側の敵を同時に攻撃します。(破壊 20),以极尽锋利的利刃在刹那间劈裂敌人。(同时攻击两边的敌人)(打破20),以極盡鋒利的利刃在剎那間劈裂敵人。(同時攻擊兩邊的敵人)(打破 20)
Kiseki/Rean/Skill/S_Rean_2_Name2,Text,,극·무월일도,Ultimate Moonless Slash,極·無月一刀,极·无月一刀,極·無月一刀
Kiseki/Rean/Skill/S_Rean_2_Desc2,Text,,"모든 방해자를 파멸로 인도하며, 어둠 속에서 예민하고 날카로운 일격을 가합니다. (양쪽 적을 동시에 공격합니다)(파괴 30)","A decisive blade of annihilation, sharp enough to sever all obstacles. Strikes adjacent enemies. (Break Gauge 30)",すべての妨害者を滅びに導き、闇夜で鋭敏で鋭い一撃を放ちます。(両側の敵を同時に攻撃します)(破壊 30),将所有阻挡者带往毁灭，黑夜里敏锐锋利的一刀。(同时攻击两边的敌人)(打破30),����������ߎ������磬��ҹ�e���J�h����һ����(ͬ�r�����߅�Ĕ���)(���� 30)
Kiseki/Rean/Buff/B_Rean_2_Name,Text,,무월일도,Moonless Slash,無月一刀,无月一刀,無月一刀
Kiseki/Rean/Skill/S_Rean_3_Name,Text,,열·리 바람,Gale Slash,烈·里疾風,烈·里疾风,烈·里疾風
Kiseki/Rean/Skill/S_Rean_3_Desc,Text,,"신바람 같은 속도로 베기를 휘둘러, 여운처럼 2번 공격합니다. (지연 1)",A whirlwind of slashes that assaults enemies twice. (Delay 1),神風のような速さで斬撃を繰り出し、激浪のように2回攻撃します。(遅延 1),以神风般的速度使出斩击，有如怒涛般攻击2次。(延迟1),以神風般的速度發出斬擊，如同狂濤般攻擊2次。(延遲 1)
Kiseki/Rean/Skill/S_Rean_3_Name2,Text,,극·리 바람,Ultimate Gale Slash,極·里疾風,极·里疾风,極·里疾風
Kiseki/Rean/Skill/S_Rean_3_Desc2,Text,,"최고 속도로 적을 베어, 바람처럼 화려한 2번의 공격을 합니다. (지연 2)",A flurry of strikes delivered at blinding speed. Attacks twice. (Delay 2),極限の速さで敵を斬り、風雨のように2回攻撃します。(遅延 2),以达到极限的速度斩击敌人，疾风怒涛般的2次攻击。(延迟2),以極限速度砍向敵人，如疾風怒濤般進行2次攻擊。(延遲 2)
Kiseki/Rean/Skill/S_Rean_4_Name,Text,,열·나선 공격,Spiral Strike,烈·螺旋擊,烈·螺旋击,烈·螺旋擊
Kiseki/Rean/Skill/S_Rean_4_Desc,Text,,"타오르는 업화 충격파를 방출하며, 여러 번 나선 베기를 시전하여 대상을 불안정하게 만듭니다. (파괴 30)",A spiraling wave of blazing slashes that destabilizes the target. (Break Gauge 30),燃え上がる業火の衝撃波を放ち、複数回の螺旋斬撃を繰り出し、目標を失衡させます。(破壊 30),发出熊熊燃烧的业火冲击波，施展多次螺旋斩击，使目标失衡。（打破30）,發出熊熊燃燒的業火衝擊波，施展多次螺旋斬擊，使目標失衡。（打破 30）
Kiseki/Rean/Skill/S_Rean_4_Name2,Text,,극·나선 공격,Ultimate Spiral Strike,極·螺旋擊,极·螺旋击,極·螺旋擊
Kiseki/Rean/Skill/S_Rean_4_Desc2,Text,,"연속으로 얽힌 자홍불길의 베기를 내놓는 나선 공격, 대상을 불안정하게 만듭니다. (파괴 60)",An unrelenting spiral of violet flames that overwhelms the target. (Break Gauge 60),絶え間なく紫赤い猛火の斬撃を繰り出す螺旋打撃、目標を失衡させます。(破壊 60),毫无间断地发动缠绕紫红猛火之斩击的螺旋击，使目标失衡。（打破60）,毫無間斷地發動纏繞紫紅猛火之斬擊的螺旋擊，使目標失衡。（打破 60）
Kiseki/Rean/Skill/S_Rean_5_Name,Text,,시간 주도,Time Drive,タイムドライブ ,时间驱动,時間驅動
Kiseki/Rean/Skill/S_Rean_5_Desc,Text,,"즉시 50 포인트의 가속도를 획득하며, 매 라운드 시작 시 아군 전체에게 25 포인트의 가속도를 추가하고, 사용 시 카드 교환 기회 1회를 얻습니다.",Immediately gain 50 Speed Gauge. Allies gain 25 Speed Gauge at the start of each turn. Grants 1 Exchange upon use.,即座に50ポイントの加速値を獲得し、毎ラウンド開始時に味方全体に25ポイントの加速値を追加し、使用時にカード交換の機会を1回得ます。,"立刻获得50点加速值,每回合开始增加友方全体25点加速值,释放时获得1次换牌次数。",立刻获得50点加速值，每回合开始增加友方全体25点加速值，释放时获得1次换牌次数。
Kiseki/Rean/Buff/B_Rean_5_Desc,Text,,매 라운드 시작 시 25 포인트의 가속도를 회복합니다.,Restores 25 Speed Gauge at the start of each turn,毎ラウンドの開始時に25ポイントの加速値を回復します。,每回合开始回复25点加速值,每回合开始回复25点加速值。
Kiseki/Rean/Skill/S_Rean_6_Name,Text,,시간 폭발,Time Burst,タイムバースト,时间爆发,時間爆發
Kiseki/Rean/Skill/S_Rean_6_Desc,Text,,"200 포인트의 가속도를 획득하며, 사용 시 카드 교환 기회 2회를 얻습니다.",Gain 200 Speed Gauge. Grants 2 Exchanges upon use.,200ポイントの加速値を獲得し、使用時にカード交換の機会を2回得ます。,"获得200点加速值,释放时获得2次换牌次数。",获得200点加速值，释放时获得2次换牌次数。
Kiseki/Rean/Skill/S_Rean_7_Name,Text,,칠의 태도·갈래잎,7th Slash - Falling Leaf,七の太刀·刻葉,七之太刀·刻叶,七之太刀·刻葉
Kiseki/Rean/Skill/S_Rean_7_Desc,Text,,"낙엽이 떨어지는 순간 사이, 최고로 날카로운 베기로 적과 전장을 함께 파편으로 찢어냅니다.","In the moment a leaf falls, unleash an extremely sharp slash that tears both the enemy and the battlefield into fragments.",葉片が舞い落ちる瞬間、極めて鋭利な斬撃で敵と戦場を一緒に砕きます。,在叶片飘落的刹那之间，以极尽锋利的斩击将敌人连同战场一起割裂成碎片。,在葉片飄落的剎那之間，以極盡鋒利的斬擊將敵人連同戰場一起割裂成碎片。
Kiseki/Rean/Skill/S_Rean_8_Name,Text,,진·무예검,True Blade of Nothingness,真·無仞剣,真·无仞剑,真·無仞劍 
Kiseki/Rean/Skill/S_Rean_8_Desc,Text,,"기술을 깊이 연구한 검성만이 시전할 수 있으며, 팔잎의 정수를 상징하는 한 베기입니다. (파괴 10)","A master stroke symbolizing the pinnacle of the Eight Leaves, achievable only by a Divine Blade. (Break Gauge 10)",技法を窮めた剣聖のみが発動でき、八葉の精髄を象徴する一刀です。(破壊 10),唯有穷究技法的剑圣方能施展，象征八叶精髓的一刀。(打破10),唯有穷究技法的剑圣方能施展，象征八叶精髓的一刀。(打破 10)
Kiseki/Rean/Skill/S_Rean_9_Name,Text,,견고한 전《현무》,Immovable Formation: Black Tortoise,堅固な陣《玄武》,坚牢阵《玄武》,堅牢陣《玄武》
Kiseki/Rean/Skill/S_Rean_9_Desc,Text,,"방어 자세의 진형을 취하고, 스킬(추격이 아닌)을 사용하여 대상에게 피해를 입힌 후 소비 비용에 따라 추가로 방어력을 깨뜨립니다. (매 20 포인트마다, 최소 10)","Adopt a defensive stance. After using a skill (non-Follow-up), deal additional Break Gauge damage based on Mana cost (20 per point, minimum 10).",防御姿勢の陣形を展開し、スキル（追撃ではない）を使用して目標にダメージを与えた後、消費コストに応じて追加の防御力を破壊します。（毎20ポイントごと、最低10）,"摆出防御姿态的阵型,使用技能（非追击）对目标造成伤害后按消耗费用额外造成破防值。（每点20，最少为10）",擺出防禦姿態的陣型，使用技能（非追擊）對目標造成傷害後，根據消耗費用額外破防值。（每點20，最少為10）
Kiseki/Rean/Buff/B_Rean_9_Desc,Text,,"스킬(추격이 아닌)을 사용하여 대상에게 피해를 입힌 후 소비 비용에 따라 추가로 방어력을 깨뜨립니다. (매 20 포인트마다, 최소 10)","After using a skill (non-Follow-up), deal additional Break Gauge damage based on Mana cost (20 per point, minimum 10).",スキル（追撃ではない）を使用して目標にダメージを与えた後、消費コストに応じて追加の防御力を破壊します。（毎20ポイントごと、最低10）,使用技能（非追击）对目标造成伤害后按消耗费用额外造成破防值。（每点20，最少为10）,使用技能（非追擊）對目標造成傷害後，根據消耗費用額外破防值。（每點20，最少為10）
Kiseki/Rean/Enforce/S_En_Rean_1_Name,Text,,"카운트다운을 1 증가시키고, 사용 후 50 포인트의 가속도를 추가합니다.",Increase the countdown by 1. Grants 50 Speed Gauge after use.,カウントダウンを1増やし、使用後に50ポイントの加速値を増加させます。,增加倒计时1，使用后增加50点加速值。,增加倒计时1，使用后增加50点加速值。
Kiseki/Rean/Skill/S_Rean_LucyD_Name,Text,,시간 가속 ,Time Acceleration,時間加速 ,时间加速,時間加速
Kiseki/Rean/Skill/S_Rean_LucyD_Desc,Text,,"100 포인트의 가속도를 획득하며, 사용 시 카드 교환 기회 1회를 얻습니다.",Gain 100 Speed Gauge. Grants 1 Exchange upon use.,100ポイントの加速値を獲得し、使用時にカード交換の機会を1回得ます。,"获得100点加速值,释放时获得1次换牌次数。",获得100点加速值，释放时获得1次换牌次数。
Kiseki/Rean/Skill/S_Rean_Rare1_Name,Text,,신기 합일,Spirit Unification,神気合一,神气合一,神氣合一
Kiseki/Rean/Skill/S_Rean_Rare1_Desc,Text,,"100 CP를 소모하여 사용합니다. 전투 시작 시 덱 상단에 놓입니다. 무의식적인 상태에 진입하여 진정한 힘을 해방하고 일부 기술을 강화하며, 즉시 100 포인트의 가속도를 얻습니다. (효과가 사라진 후에는 쇠약 상태에 진입합니다)","Requires 100 CP to use. Starts at the top of the deck. Enter a transcendent state, unlocking true power and enhancing certain skills. Immediately gain 100 Speed Gauge. (Enter a weakened state after effect ends)",100 CPを消費して使用します。戦闘開始時にデッキの一番上に置かれます。無念無想の境地に入り、真の力を解放し、一部のスキルを強化し、即座に100ポイントの加速値を得ます。（効果が消えると虚弱状態になります）,消耗100CP才能使用。战斗开始时置于牌堆顶部。进入无念无想的境界，解放真正的力量，并强化部分技能，立即获得100点加速值。（效果消失后会进入虚弱状态）,消耗100CP才能使用。战斗开始时置于牌堆顶部。进入无念无想的境界，解放真正的力量，并强化部分技能，立即获得100点加速值。（效果消失后会进入虚弱状态）
Kiseki/Rean/Buff/B_Rean_Rare1_0_Name,Text,,신기 합일(쇠약),Spirit Unification (Weakened),神気合一(虚弱) ,神气合一(虚弱),神氣合一(虛弱)
Kiseki/Rean/Skill/S_Rean_Rare2_Name,Text,,열공진《화무》,Fierce Assault Formation: Blazing Swarm,烈攻陣《焰群》,烈攻阵《焰群》,烈攻陣《焰群》
Kiseki/Rean/Skill/S_Rean_Rare2_Desc,Text,,"공격적인 진형을 펼치고, 다음 4번의 공격 스킬 사용까지 유지되며, 스킬 사용 시 속박을 부여합니다. (이미 속박이 있는 경우 AP 1 증가)",Assume an offensive stance lasting until 4 attack skills are used. Skills gain Swiftness (or +1 Mana if already Swift).,攻撃的な陣形を展開し、次の4回の攻撃スキル使用まで持続し、スキル使用時に速さを付与します（既に速さがある場合、APが1増加します）。,"摆出攻击的阵势,持续至下4次攻击技能使用后，并使技能释放时附带迅速（如果已有迅速，增加一点AP）。",擺出攻擊的陣勢，持續至下4次攻擊技能使用後，並使技能釋放時附帶迅速（如果已有迅速，增加一點AP）。
Kiseki/Rean/Buff/B_Rean_Rare2_Desc,Text,,다음 &a 번의 공격 스킬 사용 시 속박을 부여합니다 (이미 속박이 있는 경우 AP 1 증가).,Next &a attack skills gain Swiftness (or +1 Mana if already Swift),次の &a 回の攻撃スキル使用時に速さを付与します（既に速さがある場合、APが1増加します）。,下 &a 次攻击技能附带迅速（如果已有迅速，增加一点AP）,下 &a 次攻擊技能附帶迅速（如果已有迅速，增加一點AP）。
Kiseki/Altina/Character/Name,Text,,알티나,Altina,アルティナ,阿尔缇娜,阿爾緹娜
Kiseki/Altina/Character/PassiveName,Text,,전술 지원 시스템,Tactical Support System,戦術支援システム ,战术支援系统,戰術支援系統
Kiseki/Altina/Character/Text_Battle_Idle,Text,,다음 단계는 무엇입니까?,What's the next step?,次は何ですか？,下一步是？,下一步是什么？
Kiseki/Altina/Character/Text_Battle_Idle2,Text,,음,Hmm...,うーん,唔姆,唔姆
Kiseki/Altina/Character/Text_Battle_ND,Text,,상황이 위급합니다. 미안합니다. ,The situation is critical. My apologies.,状況が危機的です、申し訳ありません,情况危急，抱歉。,情況危急，抱歉。
Kiseki/Altina/Character/Text_Battle_AllyND,Text,,위급한 상황이네요!,We're in a critical situation!,危機的な状況ですね！,陷入危机了呢！,陷入危機了呢！
Kiseki/Altina/Character/Text_Battle_Start,Text,,전투 시작!,Battle start!,戦闘開始！,战斗开始！,戰鬥開始！
Kiseki/Altina/Character/Text_Battle_Kill,Text,,적이 휴면 상태 확인.,Enemy confirmed to be in a dormant state.,敵の休眠確認。,敌人休眠确认。,敵人休眠確認。
Kiseki/Altina/Character/Text_Battle_Cri,Text,,이 일격으로 끝내겠습니다!,I’ll end this with one strike!,この一撃で終わります！,就用这一击结束！,就用這一擊結束！
Kiseki/Altina/Character/Text_Battle_Healed,Text,,구해졌어요! ,We’re saved!,助かったね！,得救了呢！,得救了呢！
Kiseki/Altina/Character/Text_Field_Idle,Text,,명령을 내려주세요.,Please give me orders.,命令を出してください。,请下达命令。,請下達命令。
Kiseki/Altina/Character/Text_Field_GetItem,Text,,희귀 아이템을 얻었어요! ,We got a rare item!,レアアイテムを手に入れましたね！ ,获得稀有道具了呢！,獲得稀有道具了呢！
Kiseki/Altina/Character/PassiveDes,Text,,"AP를 소비하고 피해를 받을 때 CP가 증가합니다(연결 상태 지원도 얻을 수 있음). CP가 100 이상이면 S 기술을 사용할 수 있으며, 200 CP일 때 피해가 1.5배로 증가합니다.","Gains CP when spending Mana or taking damage (also applies to linked allies). At 100+ CP, S-Crafts become usable. At 200 CP, damage is increased by 1.5x.",APを消費し、ダメージを受けるとCPが増加します（接続状態サポートも得られます）。CPが100以上の場合、Sスキルを使用でき、200 CPのときにダメージが1.5倍に増加します。,"花费AP和受到伤害时增加CP(连接状态支援也可获得)，CP大于100时可使用S技能,200CP时使用伤害变为1.5倍。",消耗AP和承受伤害时增加CP（也可以从连接支持中获得），当CP大于100时，您可以使用S技能，而在200 CP时，伤害增加到1.5倍。
Kiseki/Altina/Character/SelectInfo,Text,,,"Affiliated with the Imperial Intelligence Division, codenamed ""Black Rabbit"". Created in S.1192 as a successor to Millium Orion, an Oz series unit.

Like Millium Orion's ""Silver Arm"", Altina possesses a fully synchronized black puppet—the Tactical Shell ""Claiomh Solais"".

At the request of the Intelligence Division, she spent over a year alongside the ""Ashen Chevalier"", Rean Schwarzer, as both a supporter and a monitor. Later, when Rean became an instructor at the ""Branch Campus"", she enrolled alongside him under secret orders. Through her activities as a member of ""Class VII"", she gradually formed deep bonds with Rean and her classmates.",,隶属于帝国军情报局，代号为『黑兔』七耀历1192年，作为米莉亚姆的后继Oz被制造出来。\n\n与米莉亚姆·奥莱恩的“银臂”一样，亚尔缇娜有一台与自己完全同步的漆黑傀儡——战术壳“光剑”。\n\n在情报局的「申请」之下，作为黎恩的支援兼监视者，在『灰色骑士』身边待了一年以上。之后在黎恩·舒华泽就任为『第II分校』的教官后，她也身怀密令一起入学。在以『VII班』学生身份活动的过程当中，慢慢和黎恩以及其他同学建立起深厚的感情。,
