Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Toujyou_fin1_Description,Text,,,"At turn start, heal entire party based on number of <color=#F12B00>""Lucy's Jinx""</color> recorded when buff was applied (5% Healing Power per Jinx).

Number of <color=#F12B00>""Lucy's Jinx""</color> recorded: &a","ターンの始まりに、バフが与えされた時に記録した<color=#F12B00>「ルシーのジンクス」</color>の数量に味方全体を回復させます。「各ルシーのジンクスに応じて5%治癒力」

バフが与えされた時に記録した<color=#F12B00>「ルシーのジンクス」</color>の数量：&a","回合开始时按照BUFF生效时记录的<color=#F12B00>「露西的诅咒」</color>数量治疗全体友军,每个诅咒提供[5%治疗力]。

BUFF生效时的<color=#F12B00>「露西的诅咒」</color>数量为：&a

",
Buff/B_Toujyou_fin1_Name,Text,,,<color=#2df974>Converging Hope</color>,<color=#2df974>集まりの希望</color>,<color=#2df974>汇聚的希望</color>,
Buff/B_Toujyou_fin2_Description,Text,,,,,,
Buff/B_Toujyou_fin2_Name,Text,,,Curse Detection,,诅咒探测,
Buff/B_Toujyou_headache_Description,Text,,,"Attack Power -50%
Healing Power -50%","攻撃力 -50%；
治癒力 -50%；","攻击力 -50%；
治疗力 -50%；",
Buff/B_Toujyou_headache_Name,Text,,,Unbearable Headache,堪らない頭痛,难以忍受的头痛,
Buff/B_Toujyou_p_1_Description,Text,,,"Permanently enhances all Attack Power, Healing Power, Critical Rate, Critical Damage, and Critical Healing boosts by 40%, with values recorded in Field effects. These amplifications persist through Field changes.",全ての「攻撃力、治癒力、クリティカル率、クリティカルダメージ及びクリティカルヒーリングの上昇効果」を40％アップされたのまま、その数値をフィールドに記録します。そして、フィールドをスィッチとしても、この増益は消えません,所有作用于调查员的攻击力、暴击率、暴击伤害、治疗力、暴击治疗提高效果都额外提高40%并记录在场地增益中，切换场地该增益不消失。,
Buff/B_Toujyou_p_1_Name,Text,,,Blazing Field,炎のフィールド,炎の场,
Buff/B_Toujyou_p_2_Description,Text,,,"Grants 2 stacks of <color=#1284F6>""Combo: Minor""</color> to attack skills in hand.",手札の攻撃スキルを<color=#1284F6>「連撃・小」</color>2回与えます,手中的攻击技能获得两层「連撃・小」,
Buff/B_Toujyou_p_2_Name,Text,,,Abyssal Field,闇のフィールド,闇の场,
Buff/B_Toujyou_p_3_Description,Text,,,Increases Critical Rate by 10% and Healing Power by 1. Healing skills additionally Overheal target by 1 HP.,クリティカル率を10％、治癒力を1点アップします。そしてヒーリングスキルを使ったところ、さらに目標を1HPオーバーヒールします。,暴击率增加10%，治疗力提高1点，使用回复技能时额外超额治疗目标1点体力。,
Buff/B_Toujyou_p_3_Name,Text,,,Luminous Field,光のフィールド,光の场,
Buff/B_Toujyou_p_Description,Text,,,"Total damage taken by current member: <color=#F12B00>&a</color>% Max HP<color=#46a5ff>&b</color><color=#1ae35d>&c</color>

<color=#878c90>""All battlefield variables remain under my control.""</color>","ただいまメンバーが受けたダメージ：<color=#F12B00>&a</color>%MaxHP<color=#46a5ff>&b</color>
<color=#1ae35d>&c</color>

<color=#878c90>「戦場の全てはわたしが把握させてもらうわ」</color>","当前成员所累计受到伤害：<color=#F12B00>&a</color>%最大生命<color=#46a5ff>&b</color><color=#1ae35d>&c</color>

<color=#878c90>“战场的一切都由我掌控”</color>",
Buff/B_Toujyou_p_Name,Text,,,Information Control,情報統括,情报掌控,
Character/Toujyou_CampSelectWord,Text,,,"When discussing meals, the character ""饗(XIANG)"" means treating someone to dinner, you know?",食事の話になると、饗（キョウ）はごちそうをすると言う意味ですよ,说到吃饭，“饗(XIANG)”这个字是请客吃饭的意思哦,
Character/Toujyou_PassiveDes,Text,,,"Through continuous battles across worlds, Tsukasa Tojo gained the ability to deploy elemental Fields based on combat conditions:
<color=#F12B00>Blazing Field:</color> All positive effect enhancements increased by 40%
<color=#6924EB>Abyssal Field:</color> Grants 2 stacks of <color=#1284F6>""Combo: Minor""</color> to attack skills
<color=#EDF40A>Luminous Field:</color> Increases Critical Rate by 10%, Healing Power by 1, with healing skills Overhealing by 1 HP

<color=#EDF40A>Awakening:</color> When using 10 skills cumulatively OR any ally takes over 80% Max HP in non-Pain damage, remove all debuffs and add 1 ""Awakening"" skill to hand. (Triggers twice per battle)","別の世界で戦い続けるのため、東城つかさが戦況によってそれぞれの属性フィールドを展開する能力を獲得します。
<color=#F12B00>炎のフィールド</color>：全ての「攻撃力、治癒力、クリティカル率、クリティカルダメージ及びクリティカルヒーリングの上昇効果」を40％アップされる
<color=#6924EB>闇のフィールド</color>：手札の攻撃スキルを<color=#1284F6>「連撃・小」</color>2回与えます
<color=#EDF40A>光のフィールド</color>：クリティカル率を10％、治癒力を1点アップします。そしてヒーリングスキルを使ったところ、さらに目標を1HPオーバーヒールします

<color=#EDF40A>覚醒</color>：自分のスキルを合計10回使った場合、又はあるメンバーの受けた累計ダメージが彼自身の最大体力の80％を超えた場合、自分のすべてのマイナス状態を解除し、「覚醒」スキルを1枚手札に加えます。","在另一个世界的战斗中東城司获得了根据战况施加覆盖不同的属性场地的能力，。
<color=#F12B00>火属性场地</color>：所有成员技能施加的正面效果提高40%；
<color=#6924EB>暗属性场地</color>：所有成员攻击技能获得2次连击・小；
<color=#EDF40A>光属性场地</color>：所有成员暴击率提高10%，治疗力提高1点，使用回复技能时超额治疗目标1点体力.

<color=#EDF40A>覚醒：</color>累计使用10个属于自己技能或有队员累计受到超过生命上限80%的非痛苦伤害后，解除自身所有负面状态，将一张「覚醒」加入手牌（一场战斗仅限触发两次）。",
Character/Toujyou_PassiveName,Text,,,Mirage Controller,蜃景の操縦者,蜃景的操纵者,
Character/Toujyou_SelectInfo,Text,,,"Reportedly an intelligence officer from another world, transported here after trying suspicious swimsuits in a shop.

Tsukasa can alter Field properties and seems to hide special techniques...","別の世界で戦い続ける情報員と言いましたが、商店の怪しい水着を試着したところ、この世界に転送されましたそうた。

東城つかさはフィールドの展開やスイッチの能力を持っています。そして、彼女はある特技を持って隠しているようです..."," 据说是在另一个世界正在奋战的情报员，因为试穿商店中可疑的泳装而来到了这个世界。

東城能够该变场地的领域特征，另外似乎她还隐藏着什么绝技...",
Character/Toujyou_Text_Battle_AllyND_0,Text,,,Leave it to me.,わたしに任せて,交给我。,
Character/Toujyou_Text_Battle_Healed_0,Text,,,That helped.,助かった,帮大忙了,
Character/Toujyou_Text_Battle_Idle_0,Text,,,Are you thinking? Let this intelligence officer give you the answer.,何を考えている？情報員のわたしが答えを差し上げましょう。,在思考吗？让情报员来告诉你答案吧,
Character/Toujyou_Text_Battle_Idle_1,Text,,,"As the intel specialist, I'll handle information gathering. You all focus on fighting~",情報員のわたしが情報収集担当ので、戦闘のことは皆さんに任せるよ～,情报员的我负责情报收集，战斗的事儿就交给大家~,
Character/Toujyou_Text_Battle_Idle_2,Text,,,Feel free to consult me about anything except enemy intel.,戦闘のことは、何でも聞いてくださいね,除了敌人情报以外的事儿都可以来问我哦。,
Character/Toujyou_Text_Battle_Kill_0,Text,,,Savor the sole of this beauty intelligence officer's shoe~,美少女情報員の靴底、しっっっかり楽してみなさいわ,好好享受美少女情报员的鞋底吧~,
Character/Toujyou_Text_Battle_ND_0,Text,,,I must return to everyone... Can't fall here...,みんなのところへ帰るべきなのに、こんなところで…駄目,还要回到大家的身边，不能在这里......,
Character/Toujyou_Text_Battle_Start_0,Text,,,To reunite with everyone...,みんなのところへ帰るために...,为了回到大家的身边......,
Character/Toujyou_Text_Field_GetItem_0,Text,,,An intelligence officer's instincts say this is obviously... Eh? Amazing!!,情報員の経験により、これは言うまでもないワー...えっ？すごい！！,按照情报员的经验，这一定是陷...欸，好厉害,
Character/Toujyou_Text_Field_Idle_0,Text,,,Shall we hold a tea party here?,ここで茶会でもしようか,要在这儿开茶会吗,
Character/Toujyou_Text_Field_Potion_P_0,Text,,,Amane-chan would love these magical potions~,天音ちゃんはきっとここの魔薬に興味があると思う～,天音一定会对这里的魔药很感兴趣~,
Character/Toujyou_Text_PharosLeader_0,Text,,,No...good.,ダ。。。メ,不....行,
Character/Toujyou_Text_PharosLeader_1,Text,,,"As expected of me, breaking the control!",さすがわたし、コントロールを解除させました！,不愧是我，摆脱控制了！,
Character/Toujyou_Text_PharosLeader_2,Text,,,Huh?!,えっ？,欸？！,
Character/Toujyou_Text_Witch_0,Text,,,No need to worry.,心配はいらないわ,不要担心,
Character/Toujyou_Text_Witch_1,Text,,,Seems I must get serious...,どうやら本気でやらないといけないよね...,看来要拿出真本事了...,
Character/Toujyou_name,Text,,,Tsukasa Tojo,東城つかさ,東城つかさ,
Item_Equip/Serafu_Toujyou_Description,Text,,,"Generates Barrier equal to 25% of wearer's Max HP every 2 turns.

<color=#878c90>""Weapons from smartphones? Any pretty girl can do that.""</color>","2ターンごとに25％Maxの防壁を与えます

<color=#878c90>""----スマホからの武器？美少女なら誰でもできるよ""</color>
","每两回合回合开始时生成装备者25%maxhp的防御墙

<color=#878c90>""----从手机里变出武器？美少女都能做到吧""</color>
",
Item_Equip/Serafu_Toujyou_name,Text,,,SupremeEdge,SupremeEdge,SupremeEdge,
Item_Passive/SecretDiary_Toujyou_Description,Text,,,"Additional attacks gain 50% Critical Rate. Remove 1 ""Lucy's Jinx"" from deck each turn start.",追加攻撃のクリティカル率が50％アップし、毎ターン始まりにデッキから一枚の「ルシーのジンクス」を除外します,追加攻击暴击率提高50%，每回合开始删除牌库中一张露西的诅咒技能,
Item_Passive/SecretDiary_Toujyou_name,Text,,,Researcher's Secret Diary,研究員の秘密日記,研究员的秘密日记,
Skill/S_T_Toujyou_1_Description,Text,,,Deals 40% (&a) damage to target. Counts as skill owner's cast.,ターゲットに40％(&a点)ダメージを与え、この攻撃は「スキル所有者がスキルを使用した」として扱います。,对目标造成４０%(&a点)伤害，视为释放了技能拥有者的技能。,
Skill/S_T_Toujyou_1_Name,Text,,,Combo: Major,連撃・大,連撃・大,
Skill/S_T_Toujyou_p2_Description,Text,,,Deals 15% (&a) damage to target. Counts as skill owner's cast.,ターゲットに15％(&a点)ダメージを与え、この攻撃は「スキル所有者がスキルを使用した」として扱います。,对目标造成15%(&a点)伤害，视为释放了技能拥有者的技能。,
Skill/S_T_Toujyou_p2_Name,Text,,,Combo: Minor,連撃・小,連撃・小,
Skill/S_Toujyou_AbkuZangeki_Description,Text,,,"When casting, double <color=#1284F6>""Combo: Minor""</color> stacks (without exceeding max), and add 2 extra <color=#1284F6>""Combo: Major""</color> stacks.

<color=#EDF40A>Awakened:</color> Skill Attack Power increases based on total Critical Rate/Damage from Field. Targets all enemies.","
このスキルをリリースするとき、<color=#1284F6>「連撃・小」</color>の回数が二倍になり（最大回数は超えません）、さらに<color=#1284F6>「連撃・大」</color>の回数がプラス二回として計算されます（最大回数は超えません）

<color=#EDF40A>「覚醒」</color>状態になると，フィールドが提供しているクリティカル率とクリティカルダメージの合計によってスキルの攻撃力が直接アップします（現在：a&%攻撃力）。さらに、攻撃の対象は敵全体になります。","
这场卡的<color=#1284F6>「連撃・小」</color>在使用时层数变成两倍（不能超过最大层数）<color=#1284F6>「連撃・大」</color>多计算两层（不能超过最大层数）<color=#1284F6></color>

<color=#EDF40A>「覚醒」</color>状态下，场地提供的的暴击率和暴击伤害增益之和将直接提供该技能对应的倍率加成（当前：a&%攻击力），并对全体敌人进行攻击。",
Skill/S_Toujyou_AbkuZangeki_Name,Text,,,Bubble-Oath Sword,泡影誓約の剣,泡影誓约之剑,
Skill/S_Toujyou_Dance_Description,Text,,,"Switches to <color=#F12B00>Blazing Field</color>

Grants all allies <color=#1284F6>""Prayer Dance""</color> buff.

Adds 1 ""Wish Fulfillment"" to hand each turn.","使用した時、フィールドを<color=#F12B00>炎のフィールド</color>をスイッチします。

その後、味方全員にバフ<color=#1284F6>「祈りの踊り」</color>を与え、さらにターンごとに、「心願成就」を一枚手札に加えます","使用时转换到<color=#F12B00>炎の场</color>

对所有友军施加buff<color=#1284F6>「祈愿之舞」</color>

每回合将一张「心愿成真」加入手牌",
Skill/S_Toujyou_Dance_Name,Text,,,<color=#F12B00>Midsummer Prayer Dance</color>,<color=#F12B00>夏夜の祈り踊り</color>,<color=#F12B00>盛夏祈愿之舞</color>,
Skill/S_Toujyou_Dance_gene_Description,Text,,,"Grants target 1-turn <color=#1284F6>""Wish Fulfillment""</color>. If target has attack skills, randomly adds 1 <color=#1284F6>""Combo: Major""</color> stack.",目標に1ターンのバフ「心願成就」を与え、さらに手札に目標の攻撃スキルがあれば、その中1つをランダムに選んで<color=#1284F6>「連撃・大」</color>を1回与えます,向目标施加一回合的「心愿成真」正面增益，若目标手中有攻击技能，则随机为其中一个技能添加1层<color=#1284F6>「連撃・大」,
Skill/S_Toujyou_Dance_gene_Name,Text,,,Wish Fulfillment,心願成就,心愿成真,
Skill/S_Toujyou_FSwitch_Description,Text,,,Prioritize drawing two of your own skills and switch the Field.,自分のスキルを優先して2枚ドローし、フィールドをスイッチします,优先抽取两个自己的技能，切换场地。,
Skill/S_Toujyou_FSwitch_Name,Text,,,Field! Switch!,フィールド！スイッチ！,场地！切换！,
Skill/S_Toujyou_Final1_Description,Text,,,"This skill cannot be replaced by <color=#F12B00>""Unbearable Headache""</color>. Only usable if <color=#F12B00>""Lucy's Jinx""</color> exists in combat (including generated ones).

Healing increased by 5% Healing Power per <color=#F12B00>""Lucy's Jinx""</color> encountered.

Under <color=#EDF40A>Luminous Field</color>, gain <color=#2df974>Converging Hope</color> and choose Field switch.

Current <color=#F12B00>""Lucy's Jinx""</color> count: &b","このスキルは<color=#F12B00>「堪らない頭痛」</color>に取り替えることはできません。このスキルは戦闘中に<color=#F12B00>「ルシーのジンクス」</color>がある場合のみ発動可能になります（戦闘中に生成したルシーのジンクスも含まれている）

スキルの治療量は、戦闘中に現れた<color=#F12B00>「ルシーのジンクス」</color>に基づいて、一枚ごとにエクストラヒーリング[5%の治癒力]を増幅します。

使用時に、もし<color=#EDF40A>光のフィールド</color>が展開すれば、自分にバフ<color=#2df974>集まりの希望</color>を与え、フィールドのスイッチ選択を行います。

ただいま戦闘中に現れた<color=#F12B00>「ルシーのジンクス」</color>の数量：&b","此技能不会被<color=#F12B00>「难以忍受的头痛」</color>所替代，仅能在战斗中出现过<color=#F12B00>「露西的诅咒」</color>（包括战斗中生成的诅咒）才能使用；

这个技能的治疗量根据战斗中出现过<color=#F12B00>「露西的诅咒」</color>的数量获得额外加成，每张<color=#F12B00>「露西的诅咒」</color>额外恢复 [5%治疗力]的体力值。

使用时若处于<color=#EDF40A>光の场</color>，使自己获得生效一回合的BUFF<color=#2df974>汇聚的希望</color>，之后可以选择切换场地。

当前战斗中出现的<color=#F12B00>「露西的诅咒」</color>数量：&b",
Skill/S_Toujyou_Final1_Name,Text,,,Resolution to Return,戻りの決意,绝对归还的意志,
Skill/S_Toujyou_Fugukiller_Description,Text,,,"Applies ""Tetrodotoxin"" to target.

<color=#6924EB>Abyssal Field:</color> After casting, add this skill to hand (excluded at turn end).

<color=#EDF40A>Awakened:</color> Targets all enemies.

<color=#878c90>---Techniques honed under a certain killer's tutelage.</color>","目標に「テトロドトキシン」を与えます。

<color=#6924EB>闇のフィールド</color>：リリースした後、このスキルを生成して手札に加えます。生成されたこのスキルはターンエンド時に除外され、再び生成することはできません。

<color=#EDF40A>「覚醒」</color>：攻撃の対象は敵全体になります.

<color=#878c90>---ある殺人鬼の指導によって、技術が徐々に熟練してきた。</color>","向对手施加：「河豚毒素」.

<color=#6924EB>闇の场：</color>:本回合释放后可以再次释放(生成的此技能无法再次释放)

<color=#EDF40A>「覚醒</color>状态下指向全部敌人施放.

<color=#878c90>---熟练的手法来自某个杀人魔的技术指点</color>",
Skill/S_Toujyou_Fugukiller_Name,Text,,,Blowfish Preparation? Let Me Try!,フグリング？試してみたいわ！,宰河豚？我也想试试！,
Skill/S_Toujyou_Fugukiller_view_Description,Text,,,"Applies ""Tetrodotoxin"" to target.

<color=#6924EB>Abyssal Field:</color> After casting, add this skill to hand (excluded at turn end).

<color=#EDF40A>Awakened:</color> Targets all enemies.

<color=#878c90>---Techniques honed under a certain killer's tutelage.</color>","目標に「テトロドトキシン」を与えます。

<color=#6924EB>闇のフィールド</color>：リリースした後、このスキルを生成して手札に加えます。生成されたこのスキルはターンエンド時に除外され、再び生成することはできません。

<color=#EDF40A>「覚醒」</color>：攻撃の対象は敵全体になります.

<color=#878c90>---ある殺人鬼の指導によって、技術が徐々に熟練してきた。</color>","向对手施加：「河豚毒素」.

<color=#6924EB>闇の场：</color>:本回合释放后可以再次释放(生成的此技能无法再次释放)

<color=#EDF40A>「覚醒</color>状态下指向全部敌人施放.

<color=#878c90>---熟练的手法来自某个杀人魔的技术指点</color>",
Skill/S_Toujyou_Fugukiller_view_Name,Text,,,Blowfish Preparation? Let Me Try! (Preview),フグリング？試してみたいわ！,宰河豚？我也想试试！(预览),
Skill/S_Toujyou_FullEnhance_Description,Text,,,&stat,&stat,&stat,
Skill/S_Toujyou_FullEnhance_Name,Text,,,Full Enhance,フィルエンハンス,饱和增强,
Skill/S_Toujyou_FullEnhance_view_Description,Text,,,"<color=#F12B00>Blazing Field:</color> Amplify all allies' Attack/Healing +0.5, Critical stats +4%. Grants Barrier equal to 25% caster's Max HP.

<color=#6924EB>Abyssal Field:</color> Add 2 <color=#1284F6>""Combo: Major""</color> stacks to attack skills, gain Taunt Ignore, then draw 1 card.

<color=#EDF40A>Luminous Field:</color> Heal ally for 120% Healing Power. Maintain Field to gain random potion.","<color=#F12B00>炎のフィールド</color>：全ての味方のフィールドが増幅されます：攻撃力と治癒力が0.5アップし、クリティカル率、クリティカルダメージ及びクリティカルヒーリングが4％アップされ、使用者の25％MaxHPに相当する防壁を与えます

<color=#6924EB>闇のフィールド：</color>手札の攻撃スキルを対象にする。選ばれたスキルに「連撃・大」を２回付与し、挑発無視を与え、さらにカード一枚ドロー。 

<color=#EDF40A>光のフィールド：</color>味方の1人を対象にする。治療力に基づいてその対象を癒します「120%治療力」。その後、フィールドのスイッチ選択を行い、光のフィールドをたもつ場合、ランダム薬水を一つ与えられます","<color=#F12B00>炎の场：</color>所有成员的场地获得增幅效果：攻击力、治疗力+0.5，暴击率、暴击伤害、暴击治疗４％，生成等同于使用者最大HP25%的防护墙。

<color=#6924EB>闇の场：</color>指向手中攻击技能，添加3次<color=#1284F6>「連撃・大」</color>，获得「无视嘲讽」，抽一张牌。 

<color=#EDF40A>光の场：</color>治疗单体友军[120%治疗力]，之后选择切换场地，保持<color=#EDF40A>光の场</color>不变时获得一瓶药水。",
Skill/S_Toujyou_FullEnhance_view_Name,Text,,,Full Enhance,フィルエンハンス,饱和增强,
Skill/S_Toujyou_Furea_Description,Text,,,"Triggers extra effects based on Field. After attacking, switch Fields. Maintaining Blazing Field Taunts all enemies.

<color=#F12B00>Blazing Field:</color> Field amplification increases with enemy count.","フィールドによってエクストラ効果の発動が可能になる。攻撃後フィールドのスイッチ選択を行い、炎のフィールドをたもつ場合、敵全体が挑発状態になります

<color=#F12B00>炎のフィールド：</color>敵の数量に基づいて、フィールドの増幅効果を上昇されます
","根据场地施加额外效果，攻击后切换场地，保持炎の場不变时使对方全体进入「嘲讽」状态

<color=#F12B00>炎の场：</color>额外按照敌人的数量提高场地的辅助效果：获得攻击力、治疗力0.15点，暴击率，暴击伤害，暴击治疗提高3%。（最大计入3人）
",
Skill/S_Toujyou_Furea_Name,Text,,,Silky Flare,シルキーフレア,丝质火光,
Skill/S_Toujyou_Lucy1_Description,Text,,,"Draw 2 cards. Grant random attack skill 1 <color=#1284F6>""Combo: Major""</color>. If Tsukasa lives, add ""Field! Switch!"" with +1 Mana cost. ",2枚のカードをドローし、手札に1つのランダム攻撃スキル<color=#1284F6>「連撃・大」</color>を1回与えます。さらに東城つかさが生きていれば、「フィールド！スイッチ！」を生成し、コストAP+1で手札に加えます,抽2张卡，随机使一个攻击技能获得<color=#1284F6>「連撃・大」</color>。东城司存活时再将一张「场地！切换！」加入手牌（生成技能消耗AP+1）,
Skill/S_Toujyou_Lucy1_Name,Text,,,Crossing Mirage,交差蜃界,交错蜃界,
Skill/S_Toujyou_MagicPtn_Description,Text,,,"<color=#EDF40A>Luminous Field:</color> 50% Critical Chance to gain random potion, then trigger:
・Consume potion to switch Fields. Maintaining Luminous Field reduces cost by 1 and copies this card.
・Consume potion for chain heal (50% Healing).
・Gain potion and Stun target (-15% Defense).

<color=#878c90>""---Not natural!!""</color>","<color=#EDF40A>光のフィールド</color>: リリース後、1/2クリティカルヒットの確率でランダムな薬水を与え、そして下記の効果のうち1つをランダムに発動します:
・ランダムな薬水を1つ消耗し、まずフィールドをスィッチして、その後<color=#EDF40A>光のフィールド</color>をたもつ場合、このカードのコストを1SP減らし、手札にコピーを生成します。
・ランダムな薬水を1つ消耗し、目標を連鎖ヒーリングします（50%の治療力）。
・ランダムな薬水を一つ与え、その後目標を眩暈になり、防御力は15%ダウンさせます。(１ターン)。

<color=#878c90>“---（天然）てんねじゃない！！</color>","<color=#EDF40A>光の场</color>：当前暴击率的一半（&a%）概率获得一瓶随机药水，再随机释放以下其中之一效果：
・消耗一瓶随机魔药，选择切换场地，保持<color=#EDF40A>光の场</color>不变时再将此卡加入手牌，获得放逐。
・消耗一瓶随机药水，再连锁治疗（50%）；
・获得一瓶随机药水，眩晕目标1回合，降低15%防御力。

<color=#878c90>“---不是天然！！”</color>",
Skill/S_Toujyou_MagicPtn_Name,Text,,,Natural Elixir  ,天然の魔薬,天然的魔药,
Skill/S_Toujyou_MagicPtn_copy_Description,Text,,,Effects identical to original,"<color=#EDF40A>光のフィールド</color>: リリース後、1/2クリティカルヒットの確率でランダムな薬水を与え、そして下記の効果のうち1つをランダムに発動します:
・ランダムな薬水を1つ消耗し、まずフィールドをスィッチして、その後<color=#EDF40A>光のフィールド</color>をたもつ場合、このカードのコストを1SP減らし、手札にコピーを生成します。
・ランダムな薬水を1つ消耗し、目標を連鎖ヒーリングします（50%の治療力）。
・ランダムな薬水を一つ与え、その後目標を眩暈になり、防御力は15%ダウンさせます。(１ターン)。

<color=#878c90>“---（天然）てんねじゃない！！</color>",效果与原本相同,
Skill/S_Toujyou_MagicPtn_copy_Name,Text,,,Natural Elixir (Copy),天然の魔薬,天然的魔药（复制预览）,
