Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Character/Suzakuin Momiji_Text_Battle_ND_2,Text,,치사해…,Damn it...,憎らしい…,可恶...,可恶...
Character/Suzakuin Momiji_Text_Battle_Start_0,Text,,스자쿠 하이퍼 맥~~~~~주!,Suzaku Hyper Drrrrrryyy!,SuzakuHyperDrrrrrryyyyyy!,Suzaku Hyper Drrrrrryyyyyy!,Suzaku Hyper Drrrrrryyyyyy!
Character/Suzakuin Momiji_Text_Battle_Start_1,Text,,"신안극수, 발동!","<color=#6A5ACD>Divine Eye, Ultimate Hand</color>, activate!",神眼極手、発動！,神眼极手，发动！,神眼极手，发动！
Character/Suzakuin Momiji_Text_Field_GetItem_0,Text,,우와.,Wow.,わあ.,哇喔.,哇喔.
Character/Suzakuin Momiji_Text_Field_GetItem_1,Text,,계속 전진하고 빨리 끝내죠.,Let's keep moving and finish this quickly.,前進を続け,继续前进，赶快结束吧.,继续前进，赶快结束吧.
Character/Suzakuin Momiji_Text_Field_Idle_0,Text,,알고있어? 알코올이없는 맥주가 있대.,Did you know there's a type of beer without alcohol?,知っていま,你知道吗，有一种不含酒精的啤酒.,你知道吗，有一种不含酒精的啤酒.
Character/Suzakuin Momiji_Text_Field_Idle_1,Text,,아… 졸려,"Ugh, I'm so sleepy.",うわぁ、眠,呜哇，好困.,呜哇，好困.
Character/Suzakuin Momiji_Text_Field_Idle_2,Text,,적을 발견하지 못했어.,No enemies detected.,敵に気づかなかった,没有发现敌人.,没有发现敌人.
Character/Suzakuin Momiji_Text_Field_Idle_3,Text,,신안극수… 지금은 사용하지 않아도 되겠는걸.,"<color=#6A5ACD>Divine Eye, Ultimate Hand</color>... no need to activate it yet.",神眼極手…今はまだ発動する必要はない.,神眼极手...现在还用不着发动.,神眼极手...现在还用不着发动.
Character/Suzakuin Momiji_Text_Field_Idle_4,Text,,신안극수가 효과가 있는지 모르겠어.,I wonder if the divine curse will work.,天呪が効くかどうか分からない。,不知道天咒是否管用.,不知道天咒是否管用.
Character/Suzakuin Momiji_Text_Field_Potion_N_0,Text,,응?,Hmm?,うん？,嗯哼？,嗯哼？
Character/Suzakuin Momiji_Text_Field_Potion_N_1,Text,,"흥흥, 흥흥흥.","Heh heh, heh heh heh.",うんうん、うんうん。,哼哼，哼哼哼.,哼哼，哼哼哼.
Character/Suzakuin Momiji_Text_Field_Potion_P_0,Text,,회복됬어.,I've recovered.,元に戻った,恢复过来了.,恢复过来了.
Character/Suzakuin Momiji_Text_Field_Potion_P_1,Text,,이건 대체… 맥주처럼 느껴지지않아.,Doesn't feel as good as... barley juice.,感じが…に及ばない麦汁,感觉不如....大麦汁,感觉不如....大麦汁
Character/Suzakuin Momiji_Text_PharosLeader_0,Text,,학생과 선생님의 금기...안 돼.,A student and teacher's forbidden love... it's not allowed.,生徒と先生の禁断…できません。,学生和老师的禁断...是不行的.,学生和老师的禁断...是不行的.
Character/Suzakuin Momiji_Text_PharosLeader_1,Text,,"우와, 방금 무슨 일이었어?","Whoa, what just happened?",うわあ、さ,呜哇哇，刚刚是什么情况?,呜哇哇，刚刚是什么情况?
Character/Suzakuin Momiji_Text_PharosLeader_2,Text,,..........,...,..........,.......,.......
Character/Suzakuin Momiji_UnlockString,Text,,,,,,
Character/Suzakuin Momiji_name,Text,,스자쿠인 모미지,Suzakuin Momiji,朱雀院紅葉,朱雀院红叶,朱雀院红叶
Character_Skin/SuzakuinMomiji2_SkinDesc,Text,,,"Momiji's school uniform, usually worn outside of battle.",,红叶的校服，通常在非战斗状态下穿着。,
Character_Skin/SuzakuinMomiji2_SkinName,Text,,,School Uniform,,校服,
Character_Skin/SuzakuinMomiji2_Text_PharosLeader_0,Text,,,,,,
Character_Skin/SuzakuinMomiji2_Text_PharosLeader_1,Text,,,,,,
Character_Skin/SuzakuinMomiji2_Text_PharosLeader_2,Text,,,,,,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Azar_Dialogues_0,Text,,,[A]Today's mood is three phantom swords!,,[A]今天的心情是，三把幻影剑！,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Azar_Dialogues_1,Text,,,[B]I don't really understand what you're saying...,,[B]不是很理解你在说什么...,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Blue_Dialogues_0,Text,,,[A]Are you sisters?,,[A]你们是姐妹吗？,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Blue_Dialogues_1,Text,,,"[A]I have a few sisters too, though in this world they're a bit different from how I remember them.",,[A]我也有几个妹妹呢，虽然在这个世界里她们和我印象中的不太一样,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Charon_Dialogues_0,Text,,,[B]I can sense the dark bloodline within you...,,[B]我能感觉到，你身上暗黑的血脉...,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Charon_Dialogues_1,Text,,,"[A]Uh, actually, it might be some fox spirit bloodline.",,[A]呃，其实可能是有些狐妖的血脉。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Hein_Dialogues_0,Text,,,[B]Where did you get that equipment from...,,[B]你这身装备从哪里变出来的..,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Hein_Dialogues_1,Text,,,"[A]In my world, the technology is a bit more advanced.",,[A]我的那个世界，科技水平要领先哦。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Huz_Dialogues_0,Text,,,[B]Why did you swing at me during the last fight...,,[B]刚刚的战斗怎么朝我这边砍了...,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Huz_Dialogues_1,Text,,,[A]Your healing looks too much like an attack.,,[A]你的治疗太像攻击了啦。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Ilya_Dialogues_0,Text,,,"[A]On the Blade Path, someone with your level of divine curse is quite rare.",,[A]在刃道场上，你这般的天咒也很少见呢。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Ilya_Dialogues_1,Text,,,[B]R-really...?,,[B]真，真的吗...,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Ilya_Dialogues_2,Text,,,"[A]Yes, with your strength, you'll surely shine in our world.",,[A]嗯，以你的实力，一定能在我们的世界大放异彩。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Iron_Dialogues_0,Text,,,[B]Does such lightweight armor really have defense?,,[B]如此轻便的护甲也有防御力吗,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Iron_Dialogues_1,Text,,,[A]Trust the protective power of origami!,,[A]相信折纸工艺的防护罩！,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Joey_Dialogues_0,Text,,,[A]Your potion tastes really good.,,[A]你的药水味道很好诶,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Joey_Dialogues_1,Text,,,"[B]That's not how you use it, why does it always end up like this...",,[B]不是这样用的啊，怎么也是这幅样子...,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Johan_Dialogues_0,Text,,,"[A]Wow, you fight with your eyes closed, sensing with your heart?",,[A]哇，你是闭着眼睛战斗，用心在感知吗。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Johan_Dialogues_1,Text,,,[B]...,,[B]....,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Leryn_Dialogues_0,Text,,,[B]The shield's damage is quite low.,,[B]护盾的受损度很低呢。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Leryn_Dialogues_1,Text,,,"[A]After all, I saw through most of the attacks.",,[A]毕竟大部分的攻击都被我看破了。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Lian_Dialogues_0,Text,,,"[B]Using defensive analysis to counter, you saw through the enemy's actions.",,[B]使用防御分析反击，看穿了敌人的行动啊。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Lian_Dialogues_1,Text,,,[A]This is my exclusive divine curse.,,[A]这可是我的专属天咒哦,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Miss_Dialogues_0,Text,,,[A]Miss Chainsaw is always so lively.,,[A]链锯小姐一直都很有活力呢,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Miss_Dialogues_1,Text,,,"[B]Miss Momiji, let's burn together!",,[B]红叶小姐，来和我一起燃烧吧！,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Miss_Dialogues_2,Text,,,"[A]Ah, never mind.",,[A]啊，还是算了,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Momori_Dialogues_0,Text,,,[B]Interested in joining the Momori Squad?,,[B]有没有兴趣加入桃梨团？,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Momori_Dialogues_1,Text,,,[A]Huu huu huu (sleeping),,[A]呼呼呼（睡觉）,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Narhan_Dialogues_0,Text,,,[B]Are you also analyzing the enemy's movements?,,[B]你也在分析敌人的动向吗,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Narhan_Dialogues_1,Text,,,"[A]Yes, my Divine Eye, Ultimate Hand have already analyzed it.",,[A]嗯，我的神眼极手已经分析出来了。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Pheonix_Dialogues_0,Text,,,"[A]Wow. What's this creature, a phoenix?",,[A]哇哦。这是什么生物，凤凰吗？,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Pheonix_Dialogues_1,Text,,,"[B]Hehe, I am the great phoenix.",,[B]呵呵，本大人就是伟大的凤凰哦。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Priest_Dialogues_0,Text,,,[A]This kind of weapon is completely unseen in the Blade Path.,,[A]这种武器，在刃道场也完全见不到呢,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Priest_Dialogues_1,Text,,,[B]Huh? What did you say?,,[B]嗯？你说什么？,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Red_Dialogues_0,Text,,,"[B]Such speed, even faster than my spark arrows.",,[B]好快的速度，比我的火花箭都要快了,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Red_Dialogues_1,Text,,,[A]I'm known as the swordsman of godspeed.,,[A]我可是以神速著称的剑士哦。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_SilverStein_Dialogues_0,Text,,,[B]Can your blade block my bullets?,,[B]你的刀能挡下我的子弹吗,
SimpleCampDialogue/CampDial_Suzakuin Momiji_SilverStein_Dialogues_1,Text,,,[A]I've already seen through it.,,[A]已经看穿了哦,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Sizz_Dialogues_0,Text,,,"[B]Miss Momiji, you're very reassuring.",,[B]红叶小姐，让人很安心呢,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Sizz_Dialogues_1,Text,,,"[A]Ahaha, don't rely on me too much, I'm quite lazy.",,[A]啊哈哈，别太依靠我，我可是很懒的诶。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_SuzakuinTsubaki_Dialogues_0,Text,,,"[B]I've always wanted to say, why is the older sister here so young?",,[B]一直想说，这里的姐姐怎么这么年轻。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_SuzakuinTsubaki_Dialogues_1,Text,,,"[A]Ah, stop it, I can't even imagine it anymore.",,[A]啊别说了别说了，我已经不敢想像了。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Trisha_Dialogues_0,Text,,,[B]You participate in battles so casually?,,[B]用一股如此轻松的样子参与战斗吗,
SimpleCampDialogue/CampDial_Suzakuin Momiji_Trisha_Dialogues_1,Text,,,"[A]Well, staying relaxed is better.",,[A]嘛，放轻松反而更好哦。,
SimpleCampDialogue/CampDial_Suzakuin Momiji_hlshj_Dialogues_0,Text,,,[A]Are you a swordsman too?,,[A]你也是剑士吗？,
SimpleCampDialogue/CampDial_Suzakuin Momiji_hlshj_Dialogues_1,Text,,,"[B]No... but speaking of which, you're using a tachi too, it's a completely different technique, I should learn from you.",,[B]不..话说回来，你也在用太刀啊，又是一种截然不同的技术，我可得好好学学,
SimpleCampDialogue/CampDial_Suzakuin Momiji_ysml_Dialogues_0,Text,,,"[A]Such a huge creature, there's no way something like this exists in our world.",,[A]好大的生物，我们的世界也不可能有这种东西吧,
SimpleCampDialogue/CampDial_Suzakuin Momiji_ysml_Dialogues_1,Text,,,[B]It seems this is where worlds overlap.,,[B]看来，这里是世界交叠之处呢。,
Skill/S_szk_10_Description,Text,,"적중 시 손에 있는 공격 스킬 1개를 선택하여 버립니다.
'간파' 디버프가 있는 목표를 대상으로 시전할 때 치명타로 적중합니다.
<color=#FFA636FF>납도: 1마나를 획득하고 스킬 하나를 뽑습니다.</color>","When hitting, discard 1 attack skill from your hand.
When targeting an enemy with the <color=#DC143C>Insight</color> debuff, it will crit.
<color=#FFA636FF>Sheathe: Gain 1 mana and draw 1 skill.</color>",命中すると、手にした攻撃スキル1つを選択して破棄します。減益を見破るターゲットを指してリリースすると、致命的な一撃で命中する。<color=#FFA636FF>納刀：1点の法力値を得て、1つの技能を抽出する,"命中时，选择手中的1个攻击技能丢弃。
指向带有识破减益的目标释放时，以暴击形式命中。
<color=#FFA636FF>纳刀：获得1点法力值，抽取 1 个技能。</color>","命中时，选择手中的1个攻击技能丢弃。
指向带有识破减益的目标释放时，以暴击形式命中。
<color=#FFA636FF>纳刀：获得1点法力值，抽取 1 个技能。</color>"
Skill/S_szk_10_Name,Text,,신속돌격,Swift Thrust,神速とげ,神速突刺,神速突刺
Skill/S_szk_11_0_Description,Text,,<color=#919191>이 여자는...간단하지 않군요... -- 일리야 </color>,<color=#919191>This woman... is not simple----Ilya</color>,,<color=#919191>这个女人......不简单----伊利亚</color>,<color=#919191>这个女人......不简单----伊利亚</color>
Skill/S_szk_11_0_Name,Text,,보드카도 괜찮을 것 같지 않아?,<color=#9ACD32>Vodka Isn't Bad Either?</color>,ウォッカもダメじゃない？,伏特加也不是不行?,伏特加也不是不行?
Skill/S_szk_11_Description,Text,,<color=#FFA636FF>납도: 이 스킬을 시전합니다. 2턴 후 버려짐이 부여된'보드카도 괜찮을 것 같지 않아?'를 2장 생성합니다.</color>,<color=#FFA636FF>Sheathe: Activate this skill. Generate <color=#9ACD32>Vodka Isn't Bad Either?</color> and discard it after 2 turns.</color>,＜color=#FFA636FF＞納刀：このスキルを解放します。「ウォッカもダメじゃない？」と生成し、2ラウンド後にカードを捨てる。</color>,<color=#FFA636FF>纳刀：释放该技能。并生成“伏特加也不是不行？”，附带2回合后弃牌。</color>,<color=#FFA636FF>纳刀：释放该技能。并生成“伏特加也不是不行？”，附带2回合后弃牌。</color>
Skill/S_szk_11_Name,Text,,스자쿠 하이퍼 맥~~~~~주!,<color=#00FA9A>Suzaku Hyper Drrrrrryyy!</color>,SuzakuHyperDrrrrrryyy!,Suzaku Hyper Drrrrrryyy!,Suzaku Hyper Drrrrrryyy!
Skill/S_szk_12_Description,Text,,"시전 시 모든 아군에게 '스자쿠 하이퍼 맥~~~~~주!' 버프 1중첩을 부여하고 모든 적에게 '간파' 1중첩을 부여합니다. 이 스킬로 적을 처치하면 2마나를 획득합니다.
<color=#FFA636FF>납도: 즉시 '신속참격'을 1번 시전하고 스킬 하나를 뽑습니다.</color>","When used, all allies gain 1 stack of Suzaku Hyper Drrrrrryyy! buff, and all enemies gain 1 stack of <color=#DC143C>Insight</color> debuff.
When killing an enemy, gain 2 mana.
<color=#FFA636FF>Sheathe: Immediately use <color=#5F9EA0>Swift Slash</color> once and draw 1 skill.</color>",の味方に1層のスザクHyperDrrrrrryyを獲得させる！利得を得て、すべての敵に1層の見破る減益を加えます。敵を撃ち殺した時、2点の法力値を得る。<color=#FFA636FF>納刀：直ちに「神速斬撃」を1回リリースし、1つのスキル,"使用时，使所有友军获得1层Suzaku Hyper Drrrrrryyy!增益,并对所有敌人施加1层识破减益。
击杀敌人时，获得2点法力值。
<color=#FFA636FF>纳刀：立即释放1次“神速斩击”，抽取 1 个技能。</color>","使用时，使所有友军获得1层Suzaku Hyper Drrrrrryyy!增益,并对所有敌人施加1层识破减益。
击杀敌人时，获得2点法力值。
<color=#FFA636FF>纳刀：立即释放1次“神速斩击”，抽取 1 个技能。</color>"
Skill/S_szk_12_Name,Text,,대결,Duel,<color=#919191>この女は……簡単ではありません----イリヤ</color>,对决,对决
Skill/S_szk_13_Description,Text,,"<color=#FFA636FF>납도: 이 스킬을 다시 손에 넣고 신속, 치명, 추적, 비용 3감소(한번만) 부여</color>","<color=#FFA636FF>Sheathe: Add <color=#C0C0C0>Secret Art: Suzaku's Martial Dance</color> to your hand and granting it Swiftness, Lethal, Tracking, Banish, and cost reduced by 3 (once only).</color>",<color=#FFA636FF>納刀：本技を再び手に入れ、迅速、致命的、追跡、追放、費用減3（1回のみ）</color>を付属する,<color=#FFA636FF>纳刀：将本技能再次拿到手中，附带迅速，致命，追踪，放逐，费用减3（仅1次）</color>,<color=#FFA636FF>纳刀：将本技能再次拿到手中，附带迅速，致命，追踪，放逐，费用减3（仅1次）</color>
Skill/S_szk_13_Name,Text,,비전오의·주작연무,Secret Art: Suzaku's Martial Dance,秘伝奥義・朱雀演武,秘传奥义・朱雀演武,秘传奥义・朱雀演武
Skill/S_szk_1_Description,Text,,"적을 처치하면 이 스킬을 다시 뽑습니다.
<color=#FFA636FF>납도: 이 스킬을 시전하고'제비귀환-2연격'을 생성합니다.</color>","When killing an enemy, draw this skill again.
<color=#FFA636FF>Sheathe: Activate this skill and generate <color=#FFB6C1>Swallow Return - Double Strike</color>.</color>",敵を撃ち殺した場合、そのスキルを再抽出します。<color=#FFA636FF>納刀：この技能を解放し、「燕返し-二連」を生成する</color>,"击杀敌人时，再次抽取该技能。
<color=#FFA636FF>纳刀：释放该技能,并生成“燕返-二连”</color>","击杀敌人时，再次抽取该技能。
<color=#FFA636FF>纳刀：释放该技能,并生成“燕返-二连”</color>"
Skill/S_szk_1_Name,Text,,제비귀환,<color=#FFC0CB>Swallow Return</color>,燕返し,燕返,燕返
Skill/S_szk_2_Description,Text,,"이 스킬로 적을 처치할 때 스킬을 하나 뽑습니다.
<color=#FFA636FF>납도: 이 스킬을 2번 시전하고 '제비귀환-3연격'</color>을 생성합니다.","When killing an enemy, draw a skill.
<color=#FFA636FF>Sheathe: Activate this skill 2 times and generate <color=#FF69B4>Swallow Return - Triple Strike</color>.</color>",敵を撃ち殺す際に、スキルを抽出します。<color=#FFA636FF>納刀：この技を解放し、「燕返し-三連」を生成する</color>,"击杀敌人时，抽取一个技能。
<color=#FFA636FF>纳刀：释放该技能，并生成“燕返-三连”</color>","击杀敌人时，抽取一个技能。
<color=#FFA636FF>纳刀：释放该技能，并生成“燕返-三连”</color>"
Skill/S_szk_2_Name,Text,,제비귀환-2연격,<color=#FFB6C1>Swallow Return - Double Strike</color>,燕返-二連,燕返-二连,燕返-二连
Skill/S_szk_3_Description,Text,,<color=#FFA636FF>납도: 이 스킬을 3번 시전하고 '제비귀환-4연격'을 생성합니다.</color>,<color=#FFA636FF>Sheathe: Activate this skill 3 times and generate <color=#FF1493>Swallow Return - Quad Strike</color>.</color>,<color=#FFA636FF>納刀：この技を解放し、「燕返し-四連」を生成する</color>,<color=#FFA636FF>纳刀：释放该技能，并生成“燕返-四连”</color>,<color=#FFA636FF>纳刀：释放该技能，并生成“燕返-四连”</color>
Skill/S_szk_3_Name,Text,,제비귀환-3연격,<color=#FF69B4>Swallow Return - Triple Strike</color>,燕返し-三連,燕返-三连,燕返-三连
Skill/S_szk_4_Description,Text,,<color=#FFA636FF>납도: 이 스킬을 4번 시전하고 '제비귀환-5연격'을 생성합니다.</color>,<color=#FFA636FF>Sheathe: Activate this skill 4 times and generate <color=#C71585>Swallow Return - Quint Strike</color>.</color>,<color=#FFA636FF>納刀：この技を解放し、「燕返し-四連」を生成する</color>,<color=#FFA636FF>纳刀：释放该技能，并生成“燕返-五连”</color>,<color=#FFA636FF>纳刀：释放该技能，并生成“燕返-五连”</color>
Skill/S_szk_4_Name,Text,,제비귀환-4연격,<color=#FF1493>Swallow Return - Quad Strike</color>,燕返-四連,燕返-四连,燕返-四连
Skill/S_szk_5_Description,Text,,<color=#FFA636FF>납도: 이 스킬을 5번 시전합니다.</color>,<color=#FFA636FF>Sheathe: Activate this skill 5 times.</color>,<color=#FFA636FF>納刀：このスキルを解放</color>,<color=#FFA636FF>纳刀：释放该技能</color>,<color=#FFA636FF>纳刀：释放该技能</color>
Skill/S_szk_5_Name,Text,,제비귀환-5연격,<color=#C71585>Swallow Return - Quint Strike</color>,燕返し-五連,燕返-五连,燕返-五连
