Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
System/SystemS_MizuharaAina_3,Text,,,Taunts all enemies for 1 turn. Aina gains Healing Gauge protection for 2 turns.,１ターン間に、全てのエネミーがあいなにしか攻撃できない、そしてあいな自身がターンで回復ゲージ保護状態をされます。,强嘲讽所有敌人1回合，あいな获得保护自身体力极限2t,强嘲讽所有敌人1回合，あいな获得保护自身体力极限2t
System/SystemS_MizuharaAina_4,Text,,,Makes <color=#17FF00>Befriend Aina~</color> permanent and applies <color=#17FF00>Become Aina's Meal~</color>.,目標でデバフ<color=#17FF00>【あいなと仲良しいにしよう】</color>あれば、そのデバフの持続時間が無限になる。そして、<color=#17FF00>【あいなの食物になるさ～】</color>を付与します。,若敌人拥有<color=#17FF00>【和あいな做朋友吧】</color> ，则将该减益变成永久，并施加<color=#17FF00>【成为あいな的食物吧～】</color>,若敌人拥有<color=#17FF00>【和あいな做朋友吧】</color> ，则将该减益变成永久，并施加<color=#17FF00>【成为あいな的食物吧～】</color>
System/SystemS_MizuharaAina_4/2,Text,,,"Makes <color=#17FF00>Befriend Aina~</color> permanent and applies <color=#17FF00>Become Aina's Meal~</color>. If <color=#EDFAEC>Prepare Sashimi</color> exists in deck, add 1 copy to hand with 0 cost. Shuffle deck.",目標でデバフ<color=#17FF00>【あいなと仲良しいにしよう】</color>あれば、そのデバフの持続時間が無限になる。そして、<color=#17FF00>【あいなの食物になるさ～】</color>を付与します。さたに、デッキに<color=#EDFAEC>【さしみを作るのさ】</color>があれば、そのなかの一枚を手札に加えて、さらにコストはゼロになり、そしてデッキをシャッフルします。,"若敌人拥有<color=#17FF00>【和あいな做朋友吧】</color> ，则将该减益变成永久，并施加<color=#17FF00>【成为あいな的食物吧～】</color>,这之后，若牌库存在<color=#EDFAEC>【制作水产刺身】</color>，将其中一张加入手牌，使之费用变为0，并洗切牌堆","若敌人拥有<color=#17FF00>【和あいな做朋友吧】</color> ，则将该减益变成永久，并施加<color=#17FF00>【成为あいな的食物吧～】</color>,这之后，若牌库存在<color=#EDFAEC>【制作水产刺身】</color>，将其中一张加入手牌，使之费用变为0，并洗切牌堆"
System/SystemS_MizuharaAina_5,Text,,,Applies <color=#17FF00>Let's Feast Together~</color> to all enemies with <color=#17FF00>Become Aina's Meal~</color>.,<color=#17FF00>【あいなの食物になるさ～】</color>に付与された全ての敵がデバフ<color=#17FF00>【みんな一緒食べよう～】</color>を付与します。,对所有拥有<color=#17FF00>【成为あいな的食物吧～】</color>的敌方施加<color=#17FF00>【大家一起享用咯】</color>,对所有拥有<color=#17FF00>【成为あいな的食物吧～】</color>的敌方施加<color=#17FF00>【大家一起享用咯】</color>
System/SystemS_MizuharaAina_6,Text,,,Ocean World: Select skill to add to hand.,海の世界：手札に入るスキルを選んで,海洋世界：选择抽取到手牌的技能,海洋世界：选择抽取到手牌的技能
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,

