Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Turquoise_R17_S_Description,Text,,다른 아군의 <b>모방</b> 키워드를 가진 스킬도 자신에게 특별한 버프를 부여합니다.,Skills with <b>Mimic</b> from other allies grant special buffs to this character.,他の味方の<b>模倣</b>を持つスキルは自身に特別なバフを与える。,手中其他友军的带有<b>模拟</b>词条的技能对自身也会提供特殊增益。,手中其他友軍的技能，其附帶的<b>模擬</b>效果也會給自己生效。
Buff/B_Turquoise_R17_S_Name,Text,,터쿼이즈,Turquoise,ターコイズ,青宝石,青寶石
Character/Turquoise_CampSelectWord,Text,,"변화무쌍한 무기, 바로 여기 있다.",Ever-changing weapons are right here.,刻々と変化する武器がここにある。,千变万化的武器，就在此处。,千變萬化的武器，就在這裡。
Character/Turquoise_PassiveDes,Text,,"터쿼이즈의 초기 스킬은 5개의 특수한 스킬로 구성되며, 고정능력에 위치한 터키석 공격, 터키석 공격, 하나의 터키석 보호, 하나의 터키석 치유로 구성됩니다. (혈무 난이도에서의 6번째 스킬은 터키석 공격.)
터쿼이즈의 스킬을 잊은 경우, 잊힌 스킬의 스킬북을 획득할 수 있습니다.

레벨 3에 '터쿼이즈의 심득'을 얻으며, 사용 시 터쿼이즈의 전용 스킬을 하나 배울 수 있습니다.","Turquoise's initial skills consist of 5 unique skills: 1 fixed ""Turquoise Attack"", 2 Turquoise Attacks, 1 Turquoise Protection, and 1 Turquoise Healing. (Blood Mist difficulty adds a 6th Turquoise Attack)
When forgetting Turquoise's skills via the info window, obtain skill books for forgotten skills.

Level 3: Gain 1 ""Turquoise's Insight"" item to learn one of her exclusive skills.","ターコイズの初期スキルは5つの特殊なスキルで構成され、固定能力にターコイズの攻撃、ターコイズ攻撃2つ、ターコイズの保護1つ、ターコイズの回復1つで構成される。 （ハード難易度での6番目のスキルはターコイズの攻撃。）
ターコイズのスキルを忘れた場合、忘れたスキルのスキルブックを獲得できる。

レベル3で「ターコイズの経験」を獲得し、使用時にターコイズの専用スキルを一つ習得できる。","青宝石的初始技能会由5个特殊的技能组成，包含1个位于固定能力的青之攻击，2个青之攻击、1个青之防护、1个青之治疗。（在血雾难度中第6个技能为青之攻击）
在信息窗口遗忘青宝石的技能时，可获得被遗忘技能的技能书。

3级：获得1个“青宝石心得”道具，使用后可选择1个青宝石的专属技能学习。","青寶石的初始技能由5個特殊技能組成，包含1個青之攻擊（固定能力），2個青之攻擊、1個青之防護、1个青之治療。（血霧II提供的第6個技能為青之攻擊）
在資訊界面遺忘青寶石的技能時，可以獲得該技能的技能書。

3級：獲得1個「青寶石心得」道具，可確認青寶石的所有普通技能，選擇1個學習。"
Character/Turquoise_PassiveName,Text,,지식창조,Knowledge Creation,知識の創造,知识缔造,知識締造
Character/Turquoise_SelectInfo,Text,,"뒤틀린 땅 어딘가에서 온 미스테리한 소녀 터쿼이즈는, 방주에 오른 뒤 전투기술을 배우길 희망하며 조사단과 방주의 모든 사람들을 찾아갔습니다.
많은 사람들이 그녀에게 약간의 기술을 가르친 후, 이 소녀가 그들의 기술을 십중팔구는 사용할 수 있을 뿐 아니라 마력을 사용해 그들의 장비까지 모방할 수 있다는 것을 발견했습니다.
터쿼이즈가 모방해 만든 장비를 연구하던 중, 연구소의 과학자들은 각 조사단원에 대응하는 능력까지도 조금 사용할 수 있다는 것에 놀라워했습니다.
그 이후, 터쿼이즈는 방주에 정착해 조사단에 합류했습니다.

모든 방주 대원의 전투 경험을 배운 터쿼이즈는 자신이 배운 능력을 다른 파티 멤버와 공유할 수 있습니다.
터쿼이즈는 팀원들의 전용 장비를 모방해, 소유자에게 스킬 형태로 사용할 수 있는 능력을 줄 수 있습니다.","Turquoise, a mysterious girl from the Twisted Lands, sought to master combat techniques by learning from every Ark investigator and townsfolk. 
She astounded them by perfectly mimicking both skills and equipment through magic. 
Researchers discovered her simulated gear even allowed partial use of corresponding investigators' abilities. 
Now settled in the Ark, she shares her mimicked expertise.

Turquoise can replicate any investigator's exclusive weapon as a skill for its owner.","ターコイズは歪みの地からやってきた謎の少女。アークを訪れた彼女は、調査団の戦闘技術を学ぼうと、調査団の隊員や町人を片っ端から訪ねた。
調査団が彼らの技を伝えた結果、彼女は技を模倣するだけでなく、装備品も魔法で模倣できることがわかった。
さらに、ターコイズが作った装備品を研究しているうちに、研究所の科学者たちは自らが対象の調査団員のスキルをわずかに使えることに驚く。
その後、ターコイズはアークに定住し、調査団に加わることを決める。　アークの全員の戦闘経験を学んだターコイズは、学んだ能力を他の味方と共有することができる。
ターコイズは、調査団員の専用武器を模倣し、スキルの形で持ち主にその能力を与えることができる。","来自扭曲之地某处的迷之少女青宝石，在登上方舟后拜访了所有调查团与镇上的成员，希望能够学习他们的战斗技巧。
众人们向她传授了一些技巧后，发现这位少女不仅能够把他们的招式用得八九不离十，甚至还能使用法力模拟他们的装备。
在研究青宝石模拟出来的装备时，研究所的科学家们惊讶地发现自己甚至也能稍微使用对应调查队员的能力。
在那之后，青宝石选择定居于方舟并加入调查团。

学习了所有方舟人员战斗经验的青宝石，可以将自己所学习的能力共享与其他成员。
青宝石可以模拟任何一把调查队员的专属武器并给予拥有者以技能的形式使用它们的能力。","來自扭曲之地某處的謎之少女青寶石，在登上方舟後拜訪了所有調查團與鎮上的成員，希望能夠學習他們的戰鬥技巧。
有趣的地方是，這位少女不僅能夠把他們的招式用得八九不離十，甚至還能用法力模擬他們的裝備。
研究所的科學家們還在研究中驚訝地發現，其他人在使用青寶石模擬出來的裝備時，也能稍微運用對應隊員的能力。
在那之後，青寶石選擇定居於方舟，並加入調查團。

學習了所有方舟人員的戰鬥經驗後，青寶石可以將自己所學習的能力分享給其他成員。
青寶石能模擬出其他隊員的專屬武器，並給予擁有者以技能的形式使用它們的能力。"
Character/Turquoise_Text_Battle_AllyND_0,Text,,응급조치도 조금 배워뒀어요.,I've studied some emergency measures too.,,急救措施我也有学过一些。,急救措施，我也有學過一些。
Character/Turquoise_Text_Battle_AllyND_1,Text,,방패가 되어라.,Become the shield.,,变化为盾吧。,變化為盾吧。
Character/Turquoise_Text_Battle_Cri_0,Text,,"약점은 여기, 찾았다!",Weakness located here!,,弱点在这里，找到了！,找到了，弱點就在這！
Character/Turquoise_Text_Battle_Cri_1,Text,,"내가 배운 것, 한 번 맛보시지!",Taste the techniques I've mastered!,,我所学会的，就由你来领教一下吧！,我學到的，就由你來領教吧！
Character/Turquoise_Text_Battle_Healed_0,Text,,(여기선 뭐라고 대답해야...) ...감사합니다.,(What's the proper response here...) ...Thank you.,,（这里应该用…）…谢谢。,（這裡應該要講……）……謝謝。
Character/Turquoise_Text_Battle_Healed_1,Text,,정말 감사합니다.,My deepest gratitude.,,感激不尽。,感激不盡。
Character/Turquoise_Text_Battle_Idle_0,Text,,이거 어디서 배웠더라? 흠...,(Where did I learn this? Hmm...),,（在哪里学过这个来着？呃…）,（在哪學過這個來著？呃……）
Character/Turquoise_Text_Battle_Kill_0,Text,,연습이 진리를 만든다!,Practice makes perfect!,,实践出真知！,實踐出真知！
Character/Turquoise_Text_Battle_Kill_1,Text,,몇 번을 다시 와도 소용없어.,Numbers mean nothing.,,再来多少个都没用的。,再來多少個都沒用的。
Character/Turquoise_Text_Battle_Kill_2,Text,,훈련용 허수아비인가?,Are these training dummies?,,这是训练靶子吗？,這是訓練的靶子媽？
Character/Turquoise_Text_Battle_ND_0,Text,,이런 상황에서는... 내가 후열에 서야 해.,In this situation... I should take the rear position.,,（这种情况下…我应该站位靠后些。）,（在這種情況……我該站後面一點。）
Character/Turquoise_Text_Battle_Start_0,Text,,공부한 성과를 보일 시간이야.,Time to demonstrate my training results.,,该展现一下我的学习成果了。,該展現我的學習成果了。
Character/Turquoise_Text_Battle_Start_1,Text,,이번에는 뭘 해야하지?,What should I replicate this time?,,这次该用什么呢？,這次該模擬什麼裝備呢？
Character/Turquoise_Text_Field_GetItem_0,Text,,"만약 장비가 필요하시면, 사실, 제가 만들 수 있어요.","If you need equipment, I can materialize it.",,需要装备的话，其实我可以变出来的。,如果你需要裝備，其時我可以變出來的。
Character/Turquoise_Text_Field_GetItem_1,Text,,본 적 없는 물건...,Unfamiliar object detected.,,是没见过的东西。,是沒見過的東西。
Character/Turquoise_Text_Field_Idle_0,Text,,이쪽이에요. 길을 기억하고 있어요.,This way. I remember the path.,,走这里，我记得怎么走。,走這裡，我記得路。
Character/Turquoise_Text_Field_Potion_P_0,Text,,"똑같이 생겼는데, 기억이 안나네...",Identical appearance... Can't recall which is which.,,长得一样根本记不住啊。,長得一樣，根本記不住啊。
Character/Turquoise_Text_Field_Potion_P_1,Text,,이상한 냄새.,Odd scent detected.,,奇怪的味道。,奇怪的味道。
Character/Turquoise_Text_PharosLeader_0,Text,,"...여기서 너희를 죽이면, 교주님께서 날 가르쳐주실거야.",...Eliminating you here will make the Cult Leader teach me that technique.,,……在这里杀死你们，教主大人就会教我那招了。,……在這裡殺死你們，教主大人就會教我那招了。
Character/Turquoise_Text_PharosLeader_1,Text,,...지식욕에 잠시 이성을 잃었어.,...My thirst for knowledge clouded my judgment.,,……我被求知欲冲昏了头脑。,……我被求知欲沖昏了頭腦。
Character/Turquoise_Text_PharosLeader_2,Text,,... 저와 함께 연습해주셔서 감사해요.,...Thank you for sparring with me.,,……感谢你们陪我练习技巧。,……感謝你們陪我練習技巧。
Character/Turquoise_name,Text,,터쿼이즈,Turquoise,ターコイズ,青宝石,青寶石
Item_Consume/Item_Turquoise_Description,Text,,"터쿼이즈의 모든 전용 스킬을 확인하고, 하나를 골라 배울 수 있습니다.",Reveal all of Turquoise's exclusive skills and choose one to learn.,ターコイズの全ての専用スキルを提示する。 習得するスキルを1つ選ぶ,展示青宝石的所有专属技能，从中选择1个学习,展示青寶石的所有專屬技能，選擇1個學習
Item_Consume/Item_Turquoise_name,Text,,터쿼이즈의 심득,Turquoise's Insight,ターコイズの経験,青宝石心得,青寶石心得
Item_Equip/Equip_Turquoise_Description,Text,,"전투 시작 시 무작위 조사단원 5명의 전용 장비를 확인하고 하나를 선택합니다. 이 전투 동안, 그 아이템의 효과를 얻습니다.
그 후, 자신에게 “기발한 생각” 스킬의 효과를 시전합니다.","At battle start, view 5 random investigators' exclusive equipment. Chosen equipment's effects apply this battle. Then, trigger ""Brilliant Idea"" on yourself.","戦闘開始時、味方の専用装備を5つ表示し、その中から1つ選び、この戦闘中その装備の効果を得る。
その後、自身を対象としてスキル「素晴らしいアイディア」を発動する。",战斗开始时，展示随机5个调查队员的专属装备，选择其中1个并在本次战斗期间获得该装备道具的效果；而后，立即以自身为目标触发一次“奇思妙想”技能的效果。,"戰鬥開始時，展示隨機5個調查隊員的專屬裝備，在本次戰鬥期間獲得你選擇的1個裝備道具的效果。
選擇後，立即對自身觸發一次「奇思妙想」技能的效果。"
Item_Equip/Equip_Turquoise_name,Text,,터쿼이즈,Turquoise,ターコイズ,青宝石,青寶石
Item_Passive/Relic_Turquoise_Description,Text,,"덱이 섞일 때마다, 무작위 아군을 대상으로 “기발한 생각”의 효과를 발동합니다. 생성된 스킬은 손이 아니라 덱에 추가됩니다. 그 후, 덱에서 스킬을 한 장 뽑습니다.","Whenever the deck is shuffled, trigger ""Brilliant Idea"" on random ally. Generated skills enter deck instead of hand. Then draw 1 skill.","デッキがシャッフルされた時、ランダムな味方を対象として「素晴らしいアイディア」を発動する。
この方法で生成したスキルはデッキに移動する。
その後、スキルを1枚引く。",每当抽牌库洗牌时，以随机友军为目标立即触发一次“奇思妙想”技能的效果，以此生成的技能将进入抽牌库而非手中；而后，抽取1个技能。,牌庫洗牌時，對1名隨機隊員觸發一次「奇思妙想」技能的效果（因此生成的技能改為進入牌庫），並抽取1個技能。
Item_Passive/Relic_Turquoise_name,Text,,작업대,Workbench,作業台,工作台,工作台
SimpleCampDialogue/CampDial_Turquoise_Amethyst_Dialogues_0,Text,,[B]이 책 한 번 읽어봐.,[B]Read this book.,,[B]这本书给你看。,[B]這本書给你看。
SimpleCampDialogue/CampDial_Turquoise_Amethyst_Dialogues_1,Text,,[A]점성술? 이걸 다 읽으면 별을 다룰 수 있게 되는 건가요?,[A]Astrology? Will I learn to control the stars after finishing it?,,[A]占星书？看完我就能明白怎么控制星星了吗？,[A]占星書？讀完後我就能明白怎麼控制星星了嗎？
SimpleCampDialogue/CampDial_Turquoise_Amethyst_Dialogues_2,Text,,[B]당연히 아니지. 이건 나만의 능력이라구~,[B]Of course not. That’s my unique talent~,,[B]这倒不是，这是我的特有本领啦~,[B]這倒不是，這是我的特有本領啦～
SimpleCampDialogue/CampDial_Turquoise_Azar_Dialogues_0,Text,,[B]여기에는 왜 온거지?,[B]What brings you here?,,[B]你来这里有什么目的？,[B]你來這裡有什麼目的？
SimpleCampDialogue/CampDial_Turquoise_Azar_Dialogues_1,Text,,"[A]전 그저 학생일 뿐이고, 당신은 제 스승님이니까요.","[A]I’m just a student, and you’re my teacher.",,[A]我只是一介学生，而您是我的老师。,[A]我只是一介學生，而您是我的老師。
SimpleCampDialogue/CampDial_Turquoise_Blue_Dialogues_0,Text,,이건 무슨 책이지?,[B]What’s this book?,,[B]这本书是什么？,[B]這是什麼？
SimpleCampDialogue/CampDial_Turquoise_Blue_Dialogues_1,Text,,"《개기월식의 서》라는 건데, 카드를 한 장 버리는 것으로...","[A]""The Tome of Total Lunar Eclipse""—discard 1 card to...",,[A]这本书叫《月全食之书》，书里说丢弃1张手卡……,[A]這是《月全食之書》。書上說，丢棄1張手牌……
SimpleCampDialogue/CampDial_Turquoise_Charon_Dialogues_0,Text,,"[A]스승님, 이제 저도 암흑사제에요.","[A]Master Charon, I’m a Dark Priest now too.",,[A]老师，现在我也是黑暗祭司了。,[A]老師，現在我也是黑暗祭司了。
SimpleCampDialogue/CampDial_Turquoise_Charon_Dialogues_1,Text,,[B]정말로 나와 같이 암흑의 길을 걸으려는 사람이 있다니...,[B]To think someone would walk the dark path with me...,,[B]竟然有人愿意与我一同步入这条黑暗之路……,[B]竟然有人願意與我一同步入這條黑暗之路……
SimpleCampDialogue/CampDial_Turquoise_Charon_Dialogues_2,Text,,[B]정말 감동이야!,[B]How touching!,,[B]真是太感动了！,[B]真是太感動了！
SimpleCampDialogue/CampDial_Turquoise_Chrona_Dialogues_0,Text,,[B]이 무기에 큰 관심이 없길 바랄게.,[B]I’d prefer you not eyeing this weapon.,,[B]还请不要打这把武器的主意……,[B]還請不要打這把武器的主意……
SimpleCampDialogue/CampDial_Turquoise_Chrona_Dialogues_1,Text,,[A]걱정 마세요. 그렇게 뻔뻔하진 않으니까요.,"[A]Don’t worry, I know my limits.",,[A]放心，我还是有点自知之明的。,[A]放心，我還是有些自知之明的。
SimpleCampDialogue/CampDial_Turquoise_Emerald_Dialogues_0,Text,,[B]원한다면 가져가. 이건 이미 양산되는 물건이거든.,[B]Take it if you want. These are mass-produced anyway.,,[B]你想要就拿去吧，这东西早就量产了。,[B]你想要就拿去吧，畢竟這東西早就量產了。
SimpleCampDialogue/CampDial_Turquoise_Emerald_Dialogues_1,Text,,"[A]이미 마스터했지만, 그저 녹색이라는 것이 의심스러울 뿐이에요. 아주 많이요.","[A]I’ve already mastered it, but I’m deeply skeptical about the ""Green Essence.""",,[A]其实我已经学会了，但是我对于绿意，抱有很大的怀疑态度。,[A]其實我已經學會了，不過我還是對於綠意抱有很大的懷疑態度。
SimpleCampDialogue/CampDial_Turquoise_Hein_Dialogues_0,Text,,"[A]화가 나면, 책을 읽는게 도움이 될 지도 몰라요.","[A]When angry, reading might help.",,[A]生气的话，或许书能帮助你。,[A]生氣的話，或許讀書能幫到你。
SimpleCampDialogue/CampDial_Turquoise_Hein_Dialogues_1,Text,,[B]분풀이로 사람을 써는게 더 낫겠는데.,[B]Slashing people is better stress relief.,,[B]还是去砍人解恨爽快。,[B]還是砍人解恨更爽快。
SimpleCampDialogue/CampDial_Turquoise_Hein_Dialogues_2,Text,,[A]너무 극단적이잖아요.,[A]That’s too extreme.,,[A]太极端了吧。,[A]太極端了吧。
SimpleCampDialogue/CampDial_Turquoise_Huz_Dialogues_0,Text,,[A]채찍으로 치유한다구요? 정말 미친 것 같아요.,[A]Healing with a whip? That’s insane.,,[A]用鞭子治疗，太疯狂了。,[A]用鞭子治療，太瘋狂了。
SimpleCampDialogue/CampDial_Turquoise_Huz_Dialogues_1,Text,,[B]그건 사용하는 사람이 누구냐에 달려있지.,[B]Depends on who wields it.,,[B]那要看使用的人是谁。,[B]那要由使用者決定。
SimpleCampDialogue/CampDial_Turquoise_Huz_Dialogues_2,Text,,[A]스승님 말이 맞아요. 전 아직 더 공부해야겠네요.,"[A]You’re right, Master. I need more study.",,[A]老师说的对，我还需要多多学习才是。,[A]老師說得對，我還需要多多學習才對。
SimpleCampDialogue/CampDial_Turquoise_Ilya_Dialogues_0,Text,,[B]난 이미 네게 가르칠 것이 없어. 난 연약하거든...,[B]I’ve nothing left to teach. I’m weak...,,[B]我已经没什么能教你的了，我很弱的……,[B]我已經沒什麼好教的了，畢竟我實力很弱……
SimpleCampDialogue/CampDial_Turquoise_Ilya_Dialogues_1,Text,,"[A]제 스승님들 중에서 가장 강하신 분이신걸요, 자신을 좀 가지셔도 돼요!",[A]You’re the strongest teacher I’ve met! Have confidence!,,[A]您是我遇到的老师中最强的一位，还请自信一点。,[A]您是我遇到的老師中最強的一位，請您自信一點。
SimpleCampDialogue/CampDial_Turquoise_Iron_Dialogues_0,Text,,[A]투구까지 쓰실 필요는 없잖아요.,[A]You don’t need to wear that helmet.,,[A]您明明可以不穿盔甲的。,[A]您明明可以不穿盔甲的。
SimpleCampDialogue/CampDial_Turquoise_Iron_Dialogues_1,Text,,"[B]얼굴이 안 보이는 사람은, 보통 타인의 상상 속에서 더 멋진 법이지.",[B]A hidden face lets others imagine someone cooler.,,[B]看不到面容的人，通常在别人想象里比较酷。,[B]看不到面容的人，更容易給別人比較酷的想像。
SimpleCampDialogue/CampDial_Turquoise_Joey_Dialogues_0,Text,,[A]이 책들 중에 직접 쓰신 책이 얼마나 되나요?,[A]How many of these books did you write?,,[A]这些书哪些是您写的？,[A]請問這些書籍，有哪些是您的手筆？
SimpleCampDialogue/CampDial_Turquoise_Joey_Dialogues_1,Text,,[B]음... 아마 전부?,[B]Hmm... All of them?,,[B]呃……大概都是？,[B]呃……大概都是？
SimpleCampDialogue/CampDial_Turquoise_Joey_Dialogues_2,Text,,[A]역시 스승님은 천재시군요!,[A]Master Joey truly is a genius!,,[A]老师果然是天才！,[A]老師果然是天才！
SimpleCampDialogue/CampDial_Turquoise_Johan_Dialogues_0,Text,,"[B]... 저는 단지 더 강해지는 것에 집착할 뿐입니다. 당신은 조금 더 당신에게 어울리는, 자신만의 길을 선택해야 해요.",[B]...I’m driven by obsession. You must find your own path.,,[B]……我只是被执念驱使着自己不断的变强，而你应当寻找更适合你自己的路途。,[B]……我只是受執念驅使，才讓自己不斷變強。而你，應當尋找更適合你自己的路。
SimpleCampDialogue/CampDial_Turquoise_Johan_Dialogues_1,Text,,"[A]순수한 마음만이 정점에 이를 수 있는 법이에요, 스승님.","[A]Only a pure heart can reach the peak, Master Johan.",,[A]老师，更加纯净的心才能做到顶峰。,[A]老師，正是更純粹的心靈，才越能攀到巔峰。
SimpleCampDialogue/CampDial_Turquoise_Leryn_Dialogues_0,Text,,[B]아직 바깥 세계에 대해 기억하고 있니?,[B]Do you still remember the outside world?,,[B]还记得外面的世界吗？,[B]還記得外面的世界嗎？
SimpleCampDialogue/CampDial_Turquoise_Leryn_Dialogues_1,Text,,"[A]여기가 바깥 세계인데요, 스승님. 무슨 말 하시는 거에요?","[A]This is the outside world. What do you mean, Master Leryn?",,[A]这里不就是吗，老师，在说什么呢。,[A]不就是這裡嗎？老師，您在說什麼？
SimpleCampDialogue/CampDial_Turquoise_Lian_Dialogues_0,Text,,[A]스승님께 다시 한 번 훈련을 받고 싶어요.,"[A]I want to train with you again, Master Lian.",,[A]还想跟老师再练习一次。,[A]還想再向老師討教一回。
SimpleCampDialogue/CampDial_Turquoise_Lian_Dialogues_1,Text,,"[B]지금은 방법이 없으니, 방주로 돌아가면 다시 찾아와라.",[B]Fine. Visit me back at the Ark.,,[B]完全拿你没办法，等回镇上再来吧。,[B]真是拿你沒辦法。等回到鎮上後再來吧。
SimpleCampDialogue/CampDial_Turquoise_Lian_Dialogues_2,Text,,[A]네! 앞으로도 잘 가르쳐주세요!,[A]Yes! Please keep teaching me!,,[A]是！还请多多指教！,[A]是！還請多多指教！
SimpleCampDialogue/CampDial_Turquoise_Miss_Dialogues_0,Text,,[B]그리고 이렇게 전기톱의 엔진을 키면... 쨘!,[B]Start the chainsaw engine like this... Ta-da!,,[B]像这样启动电锯的引擎的话……嘿呀！,[B]像這樣，啟動電鋸的引擎……嘿呀！
SimpleCampDialogue/CampDial_Turquoise_Miss_Dialogues_1,Text,,[A]타오른다! 이런 원리군요!,[A]It ignites! So that’s the mechanism!,,[A]燃起来了！原来原理是这样的！,[A]燃燒起來了！原來是這個原理！
SimpleCampDialogue/CampDial_Turquoise_Miss_Dialogues_2,Text,,[B]이해가 빠르네! 잘했어!,[B]Quick learner! Well done!,,[B]理解得很快嘛！真棒！,[B]理解得很快嘛！真棒！
SimpleCampDialogue/CampDial_Turquoise_Momori_Dialogues_0,Text,,[B]적들을 납작하게 만들 준비는 됐어?,[B]Ready to flatten enemies?,,[B]有没有信心把敌人通通砸扁？,[B]有沒有信心把敵人通通砸扁？
SimpleCampDialogue/CampDial_Turquoise_Momori_Dialogues_1,Text,,[A]의욕 만땅☆,[A]Full motivation☆,,[A]干劲十足☆,[A]幹勁十足☆
SimpleCampDialogue/CampDial_Turquoise_Momori_Dialogues_2,Text,,"[B]... 말투도 꽤 괜찮게 배웠고, 이번 학비는 면제로 해줄게☆",[B]...Your speech mimicry is decent. Tuition waived☆,,[B]……看在语气学的挺不错的份上，这次的学费就免了吧☆,[B]……看在你語氣學得挺不錯，這次的學費就免了吧☆
SimpleCampDialogue/CampDial_Turquoise_Narhan_Dialogues_0,Text,,[B](지금 우리의 의식은 연결되어있다.),[B](Our consciousness is linked now.),,[B]（此刻我们之间意识互通。）,[B]（此刻，我們之間的意識互通。）
SimpleCampDialogue/CampDial_Turquoise_Narhan_Dialogues_1,Text,,"[A](정말 좋네요, 스승님. 입을 열지 않아도 돼요.)","[A](This feels nice, Master. No need to speak.)",,[A]（真好，老师，我不用开口了。）,[A]（真好的感覺，老師。我甚至無須開口。）
SimpleCampDialogue/CampDial_Turquoise_Obsidian_Dialogues_0,Text,,[B]이 검은 못 줘.,[B]Can’t give you this sword.,,[B]这把剑不能给你。,[B]這把劍不能交给你。
SimpleCampDialogue/CampDial_Turquoise_Obsidian_Dialogues_1,Text,,"[A]제발요, 언니. 네?","[A]Please, sis? Hmm?",,[A]求求你了，我的好姐姐。,[A]求求你了，我的好姐姐。
SimpleCampDialogue/CampDial_Turquoise_Obsidian_Dialogues_2,Text,,[B]안돼.,[B]No.,,[B]不行。,[B]不行。
SimpleCampDialogue/CampDial_Turquoise_Obsidian_Dialogues_3,Text,,[A]석영 언니한테 이를거에요!,[A]I’ll tell Quartz!,,[A]我要去找白宝石告状！,[A]我要去找白寶石告状！
SimpleCampDialogue/CampDial_Turquoise_Pheonix_Dialogues_0,Text,,[A](이 녀석이 대체 뭘 할 수 있지?),[A](What can this guy even do?),,[A]（这家伙有什么本领吗？）,[A]（這傢伙……有什麼本領嗎？）
SimpleCampDialogue/CampDial_Turquoise_Pheonix_Dialogues_1,Text,,[B](두리번) (누가 날 보고 있는 것 같은데...),[B](Glancing around) (Someone’s watching...),,[B]（环视四周）（怎么感觉有人在盯着我看……）,[B]（環視四周）（怎麼感覺有人盯著我看……）
SimpleCampDialogue/CampDial_Turquoise_Pheonix_Dialogues_2,Text,,[A](이 쪽을 봤어!) (고개 돌림),[A](He looked over!) (Turns away),,[A]（看过来了！）（转过头）,[A]（看過來了！）（轉過頭）
SimpleCampDialogue/CampDial_Turquoise_Pheonix_Dialogues_3,Text,,[B]?,[B]?,,[B]？,[B]？
SimpleCampDialogue/CampDial_Turquoise_Priest_Dialogues_0,Text,,"[A]마치 신의 힘을 빌린 것 같아요, 스승님!","[A]It’s like borrowing divine power, Master!",,[A]我仿佛借到了神的力量，老师！,[A]我好像感受到了神的光輝，老師！
SimpleCampDialogue/CampDial_Turquoise_Priest_Dialogues_1,Text,,[B](미소) 정말 잘 배우셨어요. 그 분의 딸이라고 해도 손색이 없겠네요.,B Well learned. Worthy of the Goddess’s daughter.,,[B]（微笑）能学会就好，不愧是神的女儿。,[B]（微笑）能學會就好，不愧是神的女兒。
SimpleCampDialogue/CampDial_Turquoise_Priest_Dialogues_2,Text,,[A](사람들을 놀래켜서 기절시킨 뒤에 치료하기 쉽겠다.),[A](Fainting people makes healing easier.),,[A]（把人吓晕后就很容易治疗了。）,[A]（把人嚇暈後，就能容易治療他了。）
SimpleCampDialogue/CampDial_Turquoise_Quartz_Dialogues_0,Text,,"[A]내 스태프, 돌려주겠니?",[A]May I have my staff back?,,[A]我的法杖，可以还我了吗。,[A]我的法杖，可以還來了嗎？
