Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
P_Poca_2,Text,,"전투 시 자신이 사용하는 모든 스킬은 도발을 무시하며, 「고래사냥」을 덱에 추가합니다.
3레벨 : 적을 공격 시, 30%의 피해량으로 추가공격합니다.
4레벨 : [근원]의 추가데미지가 방어력을 무시합니다.
6레벨 : ""985""를 얻습니다.","All skills ignore Taunt. Add ""Whaling"" to deck.
Level 3: +30% damage on any attack.
Level 4: [Root] bonus damage ignores Defense.
Level 6: Unlock ""985"".","戦闘中、自身が使用するすべてのスキルは挑発を無視し、「大物猟」をデッキに加える。
レベル3: 敵に対する攻撃は攻撃力の30%のダメージを追加で与える。
レベル4: [根源]の追加ダメージは防御力を無視する。
レベル6 :「 ""985""」を習得。","战斗时，自身使用的所有技能无视嘲讽，将鲸落洗入牌堆.
3级：攻击命中敌人时，额外造成一次攻击力30%的伤害.
4级：入髓的额外伤害无视防御.
6级时，获得""985""","战斗时，自身使用的所有技能无视嘲讽，将鲸落洗入牌堆.
3级：攻击命中敌人时，额外造成一次攻击力30%的伤害.
4级：入髓的额外伤害无视防御.
6级时，获得""985"""
S_Poca_State_0,Text,,필요한 스킬 선택,Select Required Skill,必要なスキルを選択,选择需要的技能,选择需要的技能
S_Poca_State_1,Text,,버릴 스킬 선택,Choose Skill to Discard,捨てるスキルを選択,请选择丢弃的技能,请选择丢弃的技能
S_Poca_State_2,Text,,뽑은 후 시전할 스킬 선택,Choose Skill to Draw/Cast,引いて発動させるスキルを選択,请选择抽取释放的技能,请选择抽取释放的技能
S_Poca_en_0,Text,,"보스나 저주받은 적에게 공격이 명중 시, 마나를 1 회복하거나 스킬을 1개 뽑습니다.",When hitting [BOSS]/[Cursed]: Randomly restore 1 Mana or draw 1 skill.,ボスか呪われた敵に命中時、「マナを1回復する」か「スキルを1枚引く」のうちいずれかがランダムに発動する。,"命中boss或诅咒敌人时,随机回复1点法力或抽取1个技能","命中boss或诅咒敌人时,随机回复1点法力或抽取1个技能"
S_Poca_en_1,Text,,"적에게 공격이 명중 시, 마나를 1 회복하거나 스킬을 1개 뽑습니다.",When hitting enemies: Randomly restore 1 Mana or draw 1 skill.,敵に命中時、「マナを1回復する」か「スキルを1枚引く」のうちいずれかがランダムに発動する。,"命中敌人时,随机回复1点法力或抽取1个技能","命中敌人时,随机回复1点法力或抽取1个技能"
S_Poca_r0_State_0,Text,,"저주받은 적 혹은 보스만을 대상으로 할 수 있습니다.
이 스킬로 저주받은 적이나 보스를 처치 시, 패시브, 시너지, 장비 및 이 스킬의 효과가 변경됩니다.
이 회차 중  저주받은 적이나 보스에게 「고래사냥」을 명중 시 피해량이 20%증가합니다","Can only target [Cursed] or [BOSS].
Killing them with this skill modifies passives/synergies/equipment. +20% ""Whaling"" damage to them this cycle.","呪われた敵またはボスのみを対象にできる。 
このスキルで呪われた敵やボスを倒すと、このスキルのパッシブ、シナジー、装備、効果が順番に変化し、この周回中に呪われた敵やボスに対する「大物猟」ダメージが20%増加。 ","仅可指定诅咒或BOSS敌人.
此技能击杀诅咒或BOSS敌人时,依次改动被动,协同,装备和此技能的效果,使""鲸落""于调查期间命中诅咒或BOSS敌人时造成的伤害增幅20%.","仅可指定诅咒或BOSS敌人.
此技能击杀诅咒或BOSS敌人时,依次改动被动,协同,装备和此技能的效果,使""鲸落""于调查期间命中诅咒或BOSS敌人时造成的伤害增幅20%."
S_Poca_r0_State_1,Text,,"이 스킬로 저주받은 적이나 보스를 처치 시, 패시브, 시너지, 장비 및 이스킬의 효과가 변경됩니다.
이 회차 중  저주받은 적이나 보스에게 「고래사냥」을 명중 시 피해량이 20%증가합니다","Killing [Cursed]/[BOSS] modifies skills. +20% ""Whaling"" damage to them this cycle.",このスキルで呪われた敵やボスを倒すと、このスキルのパッシブ、シナジー、装備、効果が順番に変化し、この周回中に呪われた敵やボスに対する「大物猟」ダメージが20%増加。,"此技能击杀诅咒或BOSS敌人时,依次改动被动,协同,装备和此技能的效果,使""鲸落""于调查期间命中诅咒或BOSS敌人时造成的伤害增幅20%.","此技能击杀诅咒或BOSS敌人时,依次改动被动,协同,装备和此技能的效果,使""鲸落""于调查期间命中诅咒或BOSS敌人时造成的伤害增幅20%."
S_Poca_r0_State_3,Text,,"이 스킬로 보스를 처치 시, 패시브, 시너지, 장비 및 이스킬의 효과가 변경됩니다.
이 회차 중  저주받은 적이나 보스에게 「고래사냥」을 명중 시 피해량이 20%증가합니다.","Killing [BOSS] modifies skills. +20% ""Whaling"" damage to them this cycle.",このスキルでボスを倒すと、このスキルのパッシブ、シナジー、装備、効果が順番に変化し、この周回中に呪われた敵やボスに対する「大物猟」ダメージが20%増加。,"此技能击杀BOSS敌人时,依次改动被动,协同,装备和此技能的效果,使""鲸落""于调查期间命中诅咒或BOSS敌人时造成的伤害增幅20%.","此技能击杀BOSS敌人时,依次改动被动,协同,装备和此技能的效果,使""鲸落""于调查期间命中诅咒或BOSS敌人时造成的伤害增幅20%."
S_Poca_r0_State_5,Text,,"이 스킬로 보스를 처치 시, 장비 및 스킬의 효과가 변경됩니다.
이 회차 중 「고래사냥」의 피해량이 20%증가합니다.","Killing [BOSS] modifies equipment/skills. +20% ""Whaling"" damage this cycle.",このスキルでボスを倒すと、装備とスキルの効果が変化し、この周回中、「大物猟」ダメージが20%増加。,"此技能击杀BOSS敌人时,改动装备和此技能的效果,使""鲸落""于调查期间造成的伤害增幅20%.","此技能击杀BOSS敌人时,改动装备和此技能的效果,使""鲸落""于调查期间造成的伤害增幅20%."
S_Poca_r0_State_6,Text,,"이 스킬로 적을 처치 시, 이 회차 중 「고래사냥」의 피해량이 20% 증가합니다.","Killing enemies grants +20% ""Whaling"" damage this cycle.",このスキルで敵を倒すと、この周回中、「大物猟」ダメージが20%増加。,"此技能击杀敌人时,使""鲸落""于调查期间造成的伤害增幅20%.","此技能击杀敌人时,使""鲸落""于调查期间造成的伤害增幅20%."
,,,,,,,

